stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,16.852,2.347,0.000,0,9,885208277.442,54754497.806,19
refined,157.744,2.347,0.000,0,9,885208277.442,6191585.323,19
