attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.437,"[-1.969, -0.905]",0.532,-4.502,0.000,64.231,ngd,33,177510580.011,0.135,-1.000,-0.437,0,0,fn
c,-7.709,"[-10.538, -4.88]",2.829,-4.540,0.000,64.231,ngd,33,177510580.011,0.135,-6.000,-1.709,0,0,fn
s,-3.443,"[-4.746, -2.14]",1.303,-4.404,0.000,64.231,ngd,33,177510580.011,0.135,-3.000,-0.443,0,0,fn
vot,0.186,,,,,64.231,ngd,33,177510580.011,0.135,0.167,0.020,0,0,fn
tt,-1.607,"[-2.339, -0.874]",0.733,-3.654,0.000,53.929,lm,33,171030029.247,0.132,-1.000,-0.607,0,0,fn
c,-9.305,"[-13.535, -5.075]",4.230,-3.665,0.000,53.929,lm,33,171030029.247,0.132,-6.000,-3.305,0,0,fn
s,-4.427,"[-6.417, -2.436]",1.991,-3.705,0.000,53.929,lm,33,171030029.247,0.132,-3.000,-1.427,0,0,fn
vot,0.173,,,,,53.929,lm,33,171030029.247,0.132,0.167,0.006,0,0,fn
tt,-1.597,"[-2.341, -0.854]",0.744,-3.577,0.001,111.725,ngd+lm,33,169175546.323,0.131,-1.000,-0.597,0,0,fn
c,-9.678,"[-14.169, -5.186]",4.492,-3.589,0.001,111.725,ngd+lm,33,169175546.323,0.131,-6.000,-3.678,0,0,fn
s,-4.732,"[-6.89, -2.573]",2.159,-3.652,0.000,111.725,ngd+lm,33,169175546.323,0.131,-3.000,-1.732,0,0,fn
vot,0.165,,,,,111.725,ngd+lm,33,169175546.323,0.131,0.167,-0.002,0,0,fn
