stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.346,-7.902,-2.898,1.010,0.406,-0.535,1.894,-0.754,1.007,1133790287.429,0.044
norefined,2,-0.816,-7.915,-2.902,0.927,0.343,-0.592,1.804,-0.803,0.940,560894080.033,0.103
norefined,3,-1.256,-7.913,-2.931,0.834,0.285,-0.620,1.635,-0.838,0.827,389177927.643,0.159
norefined,4,-1.549,-7.883,-3.058,0.678,0.219,-0.599,1.334,-0.832,0.661,318433875.288,0.196
norefined,5,-1.161,-7.925,-3.235,0.646,0.186,-0.599,1.102,-0.796,0.565,303455413.256,0.146
norefined,6,-1.596,-7.859,-3.271,0.506,0.152,-0.577,0.942,-0.775,0.479,256247223.546,0.203
norefined,7,-1.143,-7.908,-3.396,0.498,0.140,-0.587,0.795,-0.748,0.413,263047382.260,0.145
norefined,8,-1.602,-7.831,-3.417,0.362,0.120,-0.566,0.689,-0.722,0.366,219090859.531,0.205
norefined,9,-1.134,-7.881,-3.521,0.369,0.111,-0.579,0.571,-0.698,0.311,236106897.434,0.144
norefined,10,-1.604,-7.802,-3.531,0.240,0.098,-0.559,0.501,-0.671,0.288,197977702.551,0.206
refined,11,-1.604,-7.802,-3.531,0.240,0.098,-0.559,0.501,-0.671,0.288,197977702.551,0.206
refined,12,-0.737,-4.744,-2.663,-0.312,0.105,-0.182,-0.391,-0.242,-0.178,134919737.224,0.155
refined,13,-0.672,-3.688,-2.003,0.004,0.136,-0.089,0.080,-0.254,0.031,112273859.973,0.182
refined,14,-0.800,-4.493,-2.529,-0.067,0.134,-0.159,-0.001,-0.359,-0.156,107958913.764,0.178
refined,15,-0.734,-4.150,-2.282,-0.060,0.137,-0.127,-0.007,-0.285,-0.042,107795814.269,0.177
refined,16,-0.780,-4.406,-2.452,-0.068,0.129,-0.153,-0.004,-0.326,-0.108,107664688.713,0.177
refined,17,-0.754,-4.264,-2.354,-0.064,0.134,-0.138,-0.005,-0.300,-0.067,107635386.863,0.177
refined,18,-0.772,-4.361,-2.418,-0.067,0.131,-0.149,-0.004,-0.316,-0.092,107619468.430,0.177
refined,19,-0.761,-4.303,-2.379,-0.065,0.133,-0.143,-0.005,-0.305,-0.076,107614374.207,0.177
refined,20,-0.768,-4.341,-2.404,-0.066,0.132,-0.147,-0.005,-0.312,-0.086,107612073.393,0.177
