stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,106.328,2.023,0.000,76,0,9,3025675417.434,197977702.552
refined,201.867,2.023,0.000,76,0,9,3025675417.434,107612073.393
