attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.107,"[-1.626, -0.588]",0.519,-4.258,0.000,89,0.150,90738770.386,0.096,-1.000,-0.107,0,0,fn
c,-6.452,"[-9.444, -3.461]",2.992,-4.305,0.000,89,0.150,90738770.386,0.096,-6.000,-0.452,0,0,fn
s,-3.345,"[-4.809, -1.88]",1.465,-4.558,0.000,89,0.150,90738770.386,0.096,-3.000,-0.345,0,0,fn
k0,0.284,"[-0.05, 0.617]",0.334,1.694,0.095,89,0.150,90738770.386,0.096,0.000,0.284,0,1,fp
k1,0.223,"[-0.332, 0.778]",0.555,0.803,0.425,89,0.150,90738770.386,0.096,0.000,0.223,0,0,fp
k2,-0.324,"[-0.757, 0.108]",0.433,-1.497,0.139,89,0.150,90738770.386,0.096,0.000,-0.324,0,0,fp
k3,-0.072,"[-0.398, 0.253]",0.325,-0.445,0.658,89,0.150,90738770.386,0.096,0.000,-0.072,0,0,fp
k4,0.223,"[-0.167, 0.612]",0.389,1.142,0.258,89,0.150,90738770.386,0.096,0.000,0.223,0,0,fp
k5,0.009,"[-0.484, 0.502]",0.493,0.035,0.972,89,0.150,90738770.386,0.096,0.000,0.009,0,0,fp
vot,0.172,,,,,89,0.150,90738770.386,0.096,0.167,0.005,0,0,fn
tt,-0.731,"[-1.035, -0.427]",0.304,-4.795,0.000,89,0.200,113609951.493,0.108,-1.000,0.269,0,0,fn
c,-4.363,"[-6.133, -2.593]",1.770,-4.920,0.000,89,0.200,113609951.493,0.108,-6.000,1.637,0,0,fn
s,-2.197,"[-3.016, -1.379]",0.818,-5.359,0.000,89,0.200,113609951.493,0.108,-3.000,0.803,0,0,fn
k0,0.222,"[-0.076, 0.521]",0.298,1.488,0.141,89,0.200,113609951.493,0.108,0.000,0.222,0,0,fp
k1,0.439,"[-0.042, 0.921]",0.482,1.820,0.073,89,0.200,113609951.493,0.108,0.000,0.439,0,1,fp
k2,-0.278,"[-0.643, 0.086]",0.364,-1.527,0.132,89,0.200,113609951.493,0.108,0.000,-0.278,0,0,fp
k3,-0.256,"[-0.585, 0.073]",0.329,-1.554,0.125,89,0.200,113609951.493,0.108,0.000,-0.256,0,0,fp
k4,-0.039,"[-0.374, 0.297]",0.336,-0.232,0.818,89,0.200,113609951.493,0.108,0.000,-0.039,0,0,fp
k5,-0.171,"[-0.636, 0.293]",0.464,-0.737,0.464,89,0.200,113609951.493,0.108,0.000,-0.171,0,0,fp
vot,0.168,,,,,89,0.200,113609951.493,0.108,0.167,0.001,0,0,fn
tt,-0.768,"[-1.112, -0.424]",0.344,-4.457,0.000,89,0.250,107612073.393,0.106,-1.000,0.232,0,0,fn
c,-4.341,"[-6.337, -2.344]",1.997,-4.339,0.000,89,0.250,107612073.393,0.106,-6.000,1.659,0,0,fn
s,-2.404,"[-3.405, -1.404]",1.000,-4.798,0.000,89,0.250,107612073.393,0.106,-3.000,0.596,0,0,fn
k0,-0.066,"[-0.388, 0.256]",0.322,-0.411,0.683,89,0.250,107612073.393,0.106,0.000,-0.066,0,0,fp
k1,0.132,"[-0.328, 0.592]",0.460,0.573,0.568,89,0.250,107612073.393,0.106,0.000,0.132,0,0,fp
k2,-0.147,"[-0.532, 0.239]",0.386,-0.758,0.451,89,0.250,107612073.393,0.106,0.000,-0.147,0,0,fp
k3,-0.005,"[-0.294, 0.285]",0.290,-0.032,0.975,89,0.250,107612073.393,0.106,0.000,-0.005,0,0,fp
k4,-0.312,"[-0.662, 0.038]",0.350,-1.777,0.080,89,0.250,107612073.393,0.106,0.000,-0.312,0,1,fp
k5,-0.086,"[-0.568, 0.396]",0.482,-0.356,0.723,89,0.250,107612073.393,0.106,0.000,-0.086,0,0,fp
vot,0.177,,,,,89,0.250,107612073.393,0.106,0.167,0.010,0,0,fn
