stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.342,"[-2.316, -0.369]",0.974,-2.300,0.025
norefined,c,-6.404,"[-11.197, -1.612]",4.792,-2.229,0.029
norefined,s,-3.038,"[-5.188, -0.887]",2.150,-2.356,0.021
norefined,k0,0.823,"[-0.39, 2.037]",1.214,1.132,0.262
norefined,k1,-1.048,"[-2.193, 0.097]",1.145,-1.526,0.132
norefined,k2,-0.226,"[-1.332, 0.881]",1.106,-0.340,0.735
norefined,k3,0.795,"[-0.15, 1.74]",0.945,1.402,0.165
norefined,k4,-0.478,"[-1.486, 0.529]",1.008,-0.792,0.431
norefined,k5,-0.320,"[-1.531, 0.891]",1.211,-0.440,0.661
refined,tt,-1.342,"[-2.316, -0.369]",0.974,-2.300,0.025
refined,c,-6.404,"[-11.197, -1.612]",4.792,-2.229,0.029
refined,s,-3.038,"[-5.188, -0.887]",2.150,-2.356,0.021
refined,k0,0.823,"[-0.39, 2.037]",1.214,1.132,0.262
refined,k1,-1.048,"[-2.193, 0.097]",1.145,-1.526,0.132
refined,k2,-0.226,"[-1.332, 0.881]",1.106,-0.340,0.735
refined,k3,0.795,"[-0.15, 1.74]",0.945,1.402,0.165
refined,k4,-0.478,"[-1.486, 0.529]",1.008,-0.792,0.431
refined,k5,-0.320,"[-1.531, 0.891]",1.211,-0.440,0.661
