stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.725,-6.494,-2.158,0.475,-0.344,-0.977,1.976,-1.619,-0.267,1007012473.128,1584,0,0,0.112
norefined,2,-1.187,-6.463,-2.213,0.468,-0.438,-0.915,1.852,-1.570,-0.301,805992769.043,1584,0,0,0.184
norefined,3,-0.967,-6.481,-2.469,0.526,-0.660,-0.821,1.652,-1.396,-0.367,722077748.940,1584,0,0,0.149
norefined,4,-1.339,-6.434,-2.583,0.563,-0.797,-0.706,1.462,-1.236,-0.402,695162942.260,1584,0,0,0.208
norefined,5,-0.896,-6.477,-2.714,0.642,-0.859,-0.648,1.390,-1.112,-0.390,640187498.201,1584,0,0,0.138
norefined,6,-1.332,-6.425,-2.767,0.667,-0.933,-0.552,1.241,-0.983,-0.398,613195556.499,1584,0,0,0.207
norefined,7,-0.890,-6.467,-2.884,0.736,-0.978,-0.486,1.153,-0.842,-0.379,566482824.337,1584,0,0,0.138
norefined,8,-1.336,-6.414,-2.918,0.754,-1.018,-0.388,1.010,-0.721,-0.367,542569077.308,1584,0,0,0.208
norefined,9,-0.886,-6.458,-3.022,0.814,-1.040,-0.325,0.925,-0.582,-0.348,507205685.948,1584,0,0,0.137
norefined,10,-1.342,-6.404,-3.038,0.823,-1.048,-0.226,0.795,-0.478,-0.320,489589471.394,1584,0,0,0.210
refined,11,-1.342,-6.404,-3.038,0.823,-1.048,-0.226,0.795,-0.478,-0.320,489589471.394,1584,0,0,0.210
refined,12,0.247,-0.357,-0.815,-0.842,0.626,0.803,0.074,1.178,0.908,7893737626.248,1584,0,0,-0.692
refined,13,-0.753,-1.007,0.336,1.810,-1.469,-1.297,0.101,-2.177,-1.686,2438623697.541,1584,0,0,0.747
refined,14,0.281,-2.383,-1.787,-1.899,1.434,1.801,0.242,2.524,1.354,8268762208.514,1584,0,0,-0.118
refined,15,-1.504,6.006,4.612,7.839,-5.840,-6.111,0.777,-8.354,-4.608,9183948119.518,1584,0,0,-0.250
refined,16,6.867,-28.916,-21.967,-35.719,24.748,21.393,-10.920,36.821,26.265,10540123918.873,1584,0,0,-0.237
refined,17,-156.940,692.932,480.841,840.537,-593.521,-529.377,257.090,-806.638,-582.227,11249513131.302,1584,0,0,-0.226
refined,18,-35808.668,-31136.661,-5155.210,27244.853,-12231.347,-18529.149,-36590.500,6449.107,6546.726,3348536958.730,1584,0,0,1.150
refined,19,-35808.668,-31136.661,-5155.210,27244.853,-12231.347,-18529.149,-36590.500,6449.107,6546.726,3348536958.730,1584,0,0,1.150
refined,20,-35808.668,-31136.661,-5155.210,27244.853,-12231.347,-18529.149,-36590.500,6449.107,6546.726,3348536958.730,1584,0,0,1.150
