attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.342,"[-2.316, -0.369]",0.974,-2.300,0.025,43,0.200,489589471.394,0.219,-1.000,-0.342,0,0,fn
c,-6.404,"[-11.197, -1.612]",4.792,-2.229,0.029,43,0.200,489589471.394,0.219,-6.000,-0.404,0,0,fn
s,-3.038,"[-5.188, -0.887]",2.150,-2.356,0.021,43,0.200,489589471.394,0.219,-3.000,-0.038,0,0,fn
k0,0.823,"[-0.39, 2.037]",1.214,1.132,0.262,43,0.200,489589471.394,0.219,0.000,0.823,0,0,fp
k1,-1.048,"[-2.193, 0.097]",1.145,-1.526,0.132,43,0.200,489589471.394,0.219,0.000,-1.048,0,0,fp
k2,-0.226,"[-1.332, 0.881]",1.106,-0.340,0.735,43,0.200,489589471.394,0.219,0.000,-0.226,0,0,fp
k3,0.795,"[-0.15, 1.74]",0.945,1.402,0.165,43,0.200,489589471.394,0.219,0.000,0.795,0,0,fp
k4,-0.478,"[-1.486, 0.529]",1.008,-0.792,0.431,43,0.200,489589471.394,0.219,0.000,-0.478,0,0,fp
k5,-0.320,"[-1.531, 0.891]",1.211,-0.440,0.661,43,0.200,489589471.394,0.219,0.000,-0.320,0,0,fp
vot,0.210,,,,,43,0.200,489589471.394,0.219,0.167,0.043,0,0,fn
tt,-0.927,"[-1.699, -0.155]",0.772,-2.002,0.049,43,0.300,690778570.773,0.278,-1.000,0.073,0,0,fn
c,-5.968,"[-10.666, -1.269]",4.698,-2.118,0.038,43,0.300,690778570.773,0.278,-6.000,0.032,0,0,fn
s,-2.989,"[-5.226, -0.752]",2.237,-2.229,0.029,43,0.300,690778570.773,0.278,-3.000,0.011,0,0,fn
k0,0.540,"[-0.517, 1.596]",1.057,0.852,0.397,43,0.300,690778570.773,0.278,0.000,0.540,0,0,fp
k1,-1.365,"[-2.566, -0.163]",1.201,-1.895,0.062,43,0.300,690778570.773,0.278,0.000,-1.365,0,1,fp
k2,1.152,"[-0.226, 2.529]",1.377,1.395,0.168,43,0.300,690778570.773,0.278,0.000,1.152,0,0,fp
k3,0.791,"[-0.23, 1.812]",1.021,1.293,0.201,43,0.300,690778570.773,0.278,0.000,0.791,0,0,fp
k4,0.191,"[-0.736, 1.118]",0.927,0.344,0.732,43,0.300,690778570.773,0.278,0.000,0.191,0,0,fp
k5,-0.722,"[-1.823, 0.379]",1.101,-1.094,0.278,43,0.300,690778570.773,0.278,0.000,-0.722,0,0,fp
vot,0.155,,,,,43,0.300,690778570.773,0.278,0.167,-0.011,0,0,fn
tt,-6.128,"[-21.521, 9.266]",15.393,-0.664,0.509,43,0.400,1023800361.613,0.324,-1.000,-5.128,1,0,fn
c,-32.870,"[-114.131, 48.392]",81.262,-0.675,0.502,43,0.400,1023800361.613,0.324,-6.000,-26.870,1,0,fn
s,-21.230,"[-75.789, 33.33]",54.560,-0.649,0.519,43,0.400,1023800361.613,0.324,-3.000,-18.230,1,0,fn
k0,0.946,"[-3.865, 5.757]",4.811,0.328,0.744,43,0.400,1023800361.613,0.324,0.000,0.946,0,0,fp
k1,15.476,"[-26.526, 57.478]",42.002,0.615,0.541,43,0.400,1023800361.613,0.324,0.000,15.476,0,0,fp
k2,0.921,"[-2.697, 4.54]",3.619,0.425,0.672,43,0.400,1023800361.613,0.324,0.000,0.921,0,0,fp
k3,-7.273,"[-30.078, 15.532]",22.805,-0.532,0.597,43,0.400,1023800361.613,0.324,0.000,-7.273,0,0,fp
k4,-5.585,"[-19.84, 8.671]",14.256,-0.653,0.516,43,0.400,1023800361.613,0.324,0.000,-5.585,0,0,fp
k5,-1.297,"[-5.653, 3.058]",4.356,-0.497,0.621,43,0.400,1023800361.613,0.324,0.000,-1.297,0,0,fp
vot,0.186,,,,,43,0.400,1023800361.613,0.324,0.167,0.020,0,0,fn
