stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.725,-6.494,-2.158,0.475,-0.344,-0.977,1.976,-1.619,-0.267,1412187458.448,1584,0,0,0.112
norefined,2,-1.108,-6.456,-2.259,0.407,-0.556,-0.885,1.824,-1.579,-0.360,1239059553.117,1584,0,0,0.172
norefined,3,-0.920,-6.448,-2.462,0.349,-0.863,-0.711,1.677,-1.451,-0.445,1103079918.579,1584,0,0,0.143
norefined,4,-1.033,-6.391,-2.636,0.323,-1.165,-0.505,1.502,-1.279,-0.541,996331520.424,1584,0,0,0.162
norefined,5,-0.759,-6.382,-2.777,0.344,-1.380,-0.325,1.366,-1.051,-0.608,927899837.458,1584,0,0,0.119
norefined,6,-1.192,-6.318,-2.829,0.375,-1.495,-0.189,1.267,-0.940,-0.633,898282966.321,1584,0,0,0.189
norefined,7,-0.769,-6.352,-2.912,0.433,-1.582,-0.068,1.192,-0.766,-0.668,850798153.313,1584,0,0,0.121
norefined,8,-1.229,-6.289,-2.941,0.478,-1.635,0.052,1.117,-0.676,-0.661,842380047.774,1584,0,0,0.195
norefined,9,-0.766,-6.335,-3.005,0.544,-1.670,0.135,1.081,-0.553,-0.687,814271548.944,1584,0,0,0.121
norefined,10,-1.244,-6.275,-3.018,0.580,-1.688,0.233,1.026,-0.493,-0.661,809840296.821,1584,0,0,0.198
refined,11,-1.244,-6.275,-3.018,0.580,-1.688,0.233,1.026,-0.493,-0.661,809840296.821,1584,0,0,0.198
refined,12,-0.389,-3.599,-1.869,0.056,-0.601,1.461,0.814,0.618,-0.300,879084219.329,1584,0,0,0.108
refined,13,-0.589,-3.922,-2.327,0.037,-0.914,1.241,0.670,0.110,-0.359,708537677.378,1584,0,0,0.150
refined,14,-0.679,-4.463,-2.344,0.249,-1.039,0.914,0.596,0.215,-0.445,693527176.472,1584,0,0,0.152
refined,15,-0.758,-4.904,-2.560,0.332,-1.185,0.955,0.682,0.212,-0.510,691798567.369,1584,0,0,0.154
refined,16,-0.802,-5.205,-2.672,0.397,-1.235,1.001,0.708,0.209,-0.576,691331568.904,1584,0,0,0.154
refined,17,-0.841,-5.435,-2.772,0.439,-1.279,1.050,0.741,0.207,-0.618,691111931.386,1584,0,0,0.155
refined,18,-0.871,-5.624,-2.846,0.476,-1.308,1.084,0.756,0.200,-0.657,690975891.111,1584,0,0,0.155
refined,19,-0.900,-5.798,-2.920,0.507,-1.338,1.120,0.777,0.197,-0.688,690871964.918,1584,0,0,0.155
refined,20,-0.927,-5.968,-2.989,0.540,-1.365,1.152,0.791,0.191,-0.722,690778570.773,1584,0,0,0.155
