attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.775,"[-0.987, -0.562]",0.212,-6.083,0.000,47.795,ngd,45,166842235.301,0.135,-1.000,0.225,0,0,fn
c,-4.571,"[-5.842, -3.3]",1.271,-5.993,0.000,47.795,ngd,45,166842235.301,0.135,-6.000,1.429,0,0,fn
s,-2.582,"[-3.329, -1.836]",0.746,-5.763,0.000,47.795,ngd,45,166842235.301,0.135,-3.000,0.418,0,0,fn
vot,0.169,,,,,47.795,ngd,45,166842235.301,0.135,0.167,0.003,0,0,fn
tt,-1.138,"[-1.503, -0.774]",0.365,-5.197,0.000,50.982,lm,45,164566053.074,0.135,-1.000,-0.138,0,0,fn
c,-6.316,"[-8.351, -4.281]",2.035,-5.171,0.000,50.982,lm,45,164566053.074,0.135,-6.000,-0.316,0,0,fn
s,-3.760,"[-5.033, -2.487]",1.273,-4.920,0.000,50.982,lm,45,164566053.074,0.135,-3.000,-0.760,0,0,fn
vot,0.180,,,,,50.982,lm,45,164566053.074,0.135,0.167,0.014,0,0,fn
tt,-1.097,"[-1.429, -0.765]",0.332,-5.501,0.000,98.696,ngd+lm,45,163760830.257,0.134,-1.000,-0.097,0,0,fn
c,-5.806,"[-7.58, -4.032]",1.774,-5.452,0.000,98.696,ngd+lm,45,163760830.257,0.134,-6.000,0.194,0,0,fn
s,-3.350,"[-4.43, -2.27]",1.080,-5.167,0.000,98.696,ngd+lm,45,163760830.257,0.134,-3.000,-0.350,0,0,fn
vot,0.189,,,,,98.696,ngd+lm,45,163760830.257,0.134,0.167,0.022,0,0,fn
