attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.086,"[-2.725, 0.554]",1.639,-1.322,0.191,30,0.800,775140198.610,0.227,-1.000,-0.086,1,0,fn
c,-8.675,"[-22.635, 5.285]",13.960,-1.240,0.219,30,0.800,775140198.610,0.227,-6.000,-2.675,1,0,fn
s,-3.668,"[-8.721, 1.386]",5.053,-1.449,0.152,30,0.800,775140198.610,0.227,-3.000,-0.668,1,0,fn
k0,-0.682,"[-3.003, 1.638]",2.320,-0.587,0.559,30,0.800,775140198.610,0.227,0.000,-0.682,0,0,fp
k1,1.019,"[-4.498, 6.536]",5.517,0.369,0.713,30,0.800,775140198.610,0.227,0.000,1.019,0,0,fp
k2,0.001,"[-2.673, 2.676]",2.675,0.001,0.999,30,0.800,775140198.610,0.227,0.000,0.001,0,0,fp
k3,0.480,"[-2.354, 3.314]",2.834,0.338,0.736,30,0.800,775140198.610,0.227,0.000,0.480,0,0,fp
k4,-0.053,"[-2.216, 2.11]",2.163,-0.049,0.961,30,0.800,775140198.610,0.227,0.000,-0.053,0,0,fp
k5,-0.101,"[-2.474, 2.272]",2.373,-0.085,0.933,30,0.800,775140198.610,0.227,0.000,-0.101,0,0,fp
vot,0.125,,,,,30,0.800,775140198.610,0.227,0.167,-0.041,0,0,fn
tt,-1.150,"[-1.814, -0.487]",0.663,-3.461,0.001,30,0.900,202572817.550,0.132,-1.000,-0.150,0,0,fn
c,-7.353,"[-11.581, -3.125]",4.228,-3.471,0.001,30,0.900,202572817.550,0.132,-6.000,-1.353,0,0,fn
s,-2.595,"[-4.049, -1.14]",1.454,-3.561,0.001,30,0.900,202572817.550,0.132,-3.000,0.405,0,0,fn
k0,0.008,"[-0.762, 0.778]",0.770,0.021,0.983,30,0.900,202572817.550,0.132,0.000,0.008,0,0,fp
k1,2.326,"[0.394, 4.258]",1.932,2.403,0.019,30,0.900,202572817.550,0.132,0.000,2.326,0,1,fp
k2,-0.989,"[-2.233, 0.256]",1.245,-1.585,0.118,30,0.900,202572817.550,0.132,0.000,-0.989,0,0,fp
k3,1.068,"[-0.058, 2.193]",1.126,1.893,0.063,30,0.900,202572817.550,0.132,0.000,1.068,0,1,fp
k4,0.043,"[-0.717, 0.803]",0.760,0.113,0.910,30,0.900,202572817.550,0.132,0.000,0.043,0,0,fp
k5,-0.943,"[-1.946, 0.061]",1.003,-1.876,0.065,30,0.900,202572817.550,0.132,0.000,-0.943,0,1,fp
vot,0.156,,,,,30,0.900,202572817.550,0.132,0.167,-0.010,0,0,fn
tt,-1.051,"[-1.643, -0.459]",0.592,-3.544,0.001,30,1.100,181052135.394,0.151,-1.000,-0.051,0,0,fn
c,-5.964,"[-9.421, -2.506]",3.458,-3.443,0.001,30,1.100,181052135.394,0.151,-6.000,0.036,0,0,fn
s,-2.803,"[-4.447, -1.158]",1.645,-3.401,0.001,30,1.100,181052135.394,0.151,-3.000,0.197,0,0,fn
k0,0.227,"[-0.499, 0.953]",0.726,0.623,0.535,30,1.100,181052135.394,0.151,0.000,0.227,0,0,fp
k1,0.208,"[-0.896, 1.311]",1.104,0.375,0.709,30,1.100,181052135.394,0.151,0.000,0.208,0,0,fp
k2,-0.226,"[-1.155, 0.703]",0.929,-0.486,0.629,30,1.100,181052135.394,0.151,0.000,-0.226,0,0,fp
k3,0.005,"[-0.785, 0.795]",0.790,0.013,0.990,30,1.100,181052135.394,0.151,0.000,0.005,0,0,fp
k4,0.081,"[-0.649, 0.811]",0.730,0.221,0.826,30,1.100,181052135.394,0.151,0.000,0.081,0,0,fp
k5,-0.614,"[-1.59, 0.362]",0.976,-1.256,0.214,30,1.100,181052135.394,0.151,0.000,-0.614,0,0,fp
vot,0.176,,,,,30,1.100,181052135.394,0.151,0.167,0.010,0,0,fn
tt,-3.855,"[-9.946, 2.236]",6.091,-1.263,0.211,30,1.200,330492202.608,0.222,-1.000,-2.855,1,0,fn
c,-16.196,"[-41.281, 8.89]",25.085,-1.289,0.202,30,1.200,330492202.608,0.222,-6.000,-10.196,1,0,fn
s,-10.836,"[-28.52, 6.849]",17.684,-1.223,0.226,30,1.200,330492202.608,0.222,-3.000,-7.836,1,0,fn
k0,-0.590,"[-4.915, 3.736]",4.325,-0.272,0.786,30,1.200,330492202.608,0.222,0.000,-0.590,0,0,fp
k1,-0.578,"[-3.831, 2.676]",3.254,-0.354,0.724,30,1.200,330492202.608,0.222,0.000,-0.578,0,0,fp
k2,-0.513,"[-4.59, 3.564]",4.077,-0.251,0.802,30,1.200,330492202.608,0.222,0.000,-0.513,0,0,fp
k3,-0.860,"[-5.022, 3.303]",4.163,-0.412,0.682,30,1.200,330492202.608,0.222,0.000,-0.860,0,0,fp
k4,-1.371,"[-8.541, 5.8]",7.171,-0.382,0.704,30,1.200,330492202.608,0.222,0.000,-1.371,0,0,fp
k5,-0.868,"[-6.115, 4.379]",5.247,-0.330,0.742,30,1.200,330492202.608,0.222,0.000,-0.868,0,0,fp
vot,0.238,,,,,30,1.200,330492202.608,0.222,0.167,0.071,0,0,fn
