stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.406,"[-2.25, -0.563]",0.843,-3.329,0.001
norefined,c,-6.171,"[-10.122, -2.221]",3.950,-3.118,0.003
norefined,s,-3.300,"[-5.481, -1.119]",2.181,-3.021,0.004
norefined,k0,-0.200,"[-1.068, 0.668]",0.868,-0.459,0.647
norefined,k1,0.018,"[-1.306, 1.342]",1.324,0.027,0.978
norefined,k2,-0.153,"[-1.314, 1.007]",1.161,-0.264,0.793
norefined,k3,-0.083,"[-1.085, 0.919]",1.002,-0.165,0.870
norefined,k4,-0.421,"[-1.449, 0.608]",1.028,-0.816,0.417
norefined,k5,-0.422,"[-1.514, 0.67]",1.092,-0.771,0.443
refined,tt,-1.051,"[-1.643, -0.459]",0.592,-3.544,0.001
refined,c,-5.964,"[-9.421, -2.506]",3.458,-3.443,0.001
refined,s,-2.803,"[-4.447, -1.158]",1.645,-3.401,0.001
refined,k0,0.227,"[-0.499, 0.953]",0.726,0.623,0.535
refined,k1,0.208,"[-0.896, 1.311]",1.104,0.375,0.709
refined,k2,-0.226,"[-1.155, 0.703]",0.929,-0.486,0.629
refined,k3,0.005,"[-0.785, 0.795]",0.790,0.013,0.990
refined,k4,0.081,"[-0.649, 0.811]",0.730,0.221,0.826
refined,k5,-0.614,"[-1.59, 0.362]",0.976,-1.256,0.214
