stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.929,"[-1.526, -0.333]",0.597,-2.598,0.012
norefined,c,-7.210,"[-12.058, -2.362]",4.848,-2.480,0.016
norefined,s,-4.358,"[-6.989, -1.727]",2.631,-2.763,0.007
norefined,k0,0.221,"[-1.213, 1.655]",1.434,0.257,0.798
norefined,k1,0.499,"[-0.559, 1.557]",1.058,0.787,0.434
norefined,k2,-0.872,"[-2.87, 1.126]",1.998,-0.728,0.469
norefined,k3,0.727,"[-0.882, 2.337]",1.609,0.754,0.454
norefined,k4,-0.604,"[-1.509, 0.301]",0.905,-1.114,0.269
norefined,k5,-0.256,"[-1.24, 0.727]",0.983,-0.435,0.665
refined,tt,-1.000,"[-1.559, -0.442]",0.558,-2.988,0.004
refined,c,-6.236,"[-9.601, -2.872]",3.365,-3.091,0.003
refined,s,-3.018,"[-4.617, -1.419]",1.599,-3.149,0.002
refined,k0,0.794,"[-0.259, 1.847]",1.053,1.257,0.213
refined,k1,0.408,"[-0.376, 1.193]",0.785,0.868,0.388
refined,k2,-0.285,"[-1.456, 0.886]",1.171,-0.406,0.686
refined,k3,-0.755,"[-1.918, 0.408]",1.163,-1.083,0.283
refined,k4,-0.114,"[-0.719, 0.491]",0.605,-0.315,0.754
refined,k5,-0.018,"[-0.647, 0.611]",0.629,-0.048,0.962
