stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.989,"[-1.536, -0.442]",0.547,-3.017,0.004
norefined,c,-7.051,"[-10.832, -3.271]",3.781,-3.111,0.003
norefined,s,-4.660,"[-7.262, -2.059]",2.602,-2.988,0.004
norefined,k0,-0.007,"[-1.059, 1.045]",1.052,-0.011,0.991
norefined,k1,0.026,"[-0.83, 0.883]",0.857,0.051,0.959
norefined,k2,-1.029,"[-2.633, 0.575]",1.604,-1.070,0.288
norefined,k3,0.656,"[-0.476, 1.788]",1.132,0.966,0.337
norefined,k4,-0.887,"[-1.691, -0.084]",0.803,-1.841,0.070
norefined,k5,-0.464,"[-1.178, 0.249]",0.714,-1.085,0.282
refined,tt,-0.992,"[-1.379, -0.604]",0.388,-4.268,0.000
refined,c,-6.195,"[-8.562, -3.828]",2.367,-4.365,0.000
refined,s,-3.388,"[-4.593, -2.182]",1.205,-4.687,0.000
refined,k0,0.959,"[0.2, 1.717]",0.758,2.109,0.039
refined,k1,-0.308,"[-0.906, 0.29]",0.598,-0.858,0.394
refined,k2,-0.191,"[-1.047, 0.664]",0.855,-0.373,0.710
refined,k3,-1.012,"[-1.878, -0.146]",0.866,-1.949,0.055
refined,k4,-0.214,"[-0.623, 0.196]",0.410,-0.871,0.387
refined,k5,-0.054,"[-0.46, 0.351]",0.405,-0.224,0.823
