stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.389,-6.747,-4.948,-0.294,0.378,-0.881,1.246,-0.522,-1.275,690151657.766,1584,0,0,0.058
norefined,2,-0.881,-6.723,-4.945,-0.249,0.372,-0.891,1.249,-0.488,-1.218,414681391.847,1584,0,0,0.131
norefined,3,-1.354,-6.721,-4.889,-0.194,0.330,-0.903,1.212,-0.506,-1.087,347566994.516,1584,0,0,0.201
norefined,4,-0.978,-6.845,-4.832,-0.201,0.200,-0.966,1.038,-0.670,-0.981,342196200.402,1584,0,0,0.143
norefined,5,-1.449,-6.831,-4.776,-0.140,0.169,-0.977,1.000,-0.683,-0.845,326114418.806,1584,0,0,0.212
norefined,6,-0.988,-6.935,-4.758,-0.144,0.121,-1.000,0.901,-0.780,-0.777,313594794.716,1584,0,0,0.142
norefined,7,-1.462,-6.911,-4.710,-0.076,0.103,-1.003,0.871,-0.773,-0.650,310841379.512,1584,0,0,0.212
norefined,8,-0.990,-7.002,-4.702,-0.077,0.067,-1.019,0.774,-0.849,-0.605,295127338.810,1584,0,0,0.141
norefined,9,-1.468,-6.969,-4.660,-0.006,0.056,-1.015,0.750,-0.826,-0.491,299847636.095,1584,0,0,0.211
norefined,10,-0.989,-7.051,-4.660,-0.007,0.026,-1.029,0.656,-0.887,-0.464,282515193.693,1584,0,0,0.140
refined,11,-0.989,-7.051,-4.660,-0.007,0.026,-1.029,0.656,-0.887,-0.464,282515193.693,1584,0,0,0.140
refined,12,-0.660,-3.427,-1.749,0.935,-0.388,0.346,-1.536,-0.227,0.325,388102764.073,1584,0,0,0.193
refined,13,-0.829,-5.039,-2.761,0.736,-0.265,0.048,-1.032,-0.247,0.094,179762848.542,1584,0,0,0.165
refined,14,-0.961,-5.981,-3.300,0.899,-0.329,-0.120,-0.988,-0.226,-0.012,171658321.109,1584,0,0,0.161
refined,15,-0.981,-6.129,-3.365,0.945,-0.311,-0.181,-0.993,-0.215,-0.052,171467586.822,1584,0,0,0.160
refined,16,-0.989,-6.180,-3.384,0.956,-0.310,-0.188,-1.007,-0.214,-0.053,171460684.683,1584,0,0,0.160
refined,17,-0.991,-6.189,-3.386,0.958,-0.308,-0.191,-1.011,-0.214,-0.054,171460115.055,1584,0,0,0.160
refined,18,-0.992,-6.193,-3.387,0.958,-0.308,-0.191,-1.012,-0.214,-0.054,171460067.643,1584,0,0,0.160
refined,19,-0.992,-6.194,-3.388,0.959,-0.308,-0.191,-1.012,-0.214,-0.054,171460063.691,1584,0,0,0.160
refined,20,-0.992,-6.195,-3.388,0.959,-0.308,-0.191,-1.012,-0.214,-0.054,171460063.362,1584,0,0,0.160
