link_key,observed,true_count,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19,iter_20
"(205, 412, '0')",1,999.0,3179.1,3130.3,3108.3,3087.0,3132.1,3161.4,3178.2,3149.0,3153.8,3142.4,3153.8,3032.6,2995.5,3000.6,3006.4,2990.4,2986.6,2992.3,2995.0,2995.4
"(473, 4, '0')",1,2364.5,490.9,651.8,739.4,839.1,920.6,1017.2,1054.5,1076.8,1118.9,1087.9,1118.9,1029.6,894.4,906.1,913.7,920.5,910.8,908.2,903.2,904.5
"(252, 4, '0')",1,2444.0,4798.0,4669.8,4386.1,4200.4,4018.6,3883.5,3768.2,3657.0,3600.9,3633.7,3600.9,3717.1,3862.0,3842.2,3826.3,3817.9,3825.7,3832.5,3837.5,3835.7
"(5, 519, '0')",0,,311.7,439.8,401.5,336.4,289.5,261.5,262.1,252.5,253.0,269.9,253.0,303.1,437.7,406.2,391.5,383.1,382.0,377.3,380.9,379.0
"(5, 35, '0')",0,,1450.7,1281.3,1219.7,1086.3,1043.6,965.7,916.9,883.9,853.6,886.3,853.6,1323.3,1429.7,1424.2,1410.0,1403.5,1404.3,1406.5,1400.5,1399.1
"(91, 35, '0')",0,,1495.9,1216.5,976.8,872.1,752.8,690.1,655.3,588.7,583.9,607.4,583.9,896.5,1058.7,1013.2,991.9,982.5,987.2,987.0,995.6,993.0
"(510, 35, '0')",0,,1814.7,2147.8,1913.4,1679.6,1508.6,1422.6,1384.6,1292.4,1263.7,1300.7,1263.7,1357.9,1504.4,1459.6,1429.8,1417.9,1416.4,1418.7,1421.9,1418.4
"(6, 539, '0')",0,,2043.1,2094.5,1855.1,1663.5,1541.8,1489.0,1442.1,1409.1,1389.2,1419.9,1389.2,1330.7,1546.6,1509.3,1477.5,1469.7,1452.6,1454.0,1465.9,1462.3
"(166, 539, '0')",0,,1636.0,1799.0,1494.9,1277.8,1144.2,1073.8,1035.5,1017.1,1008.9,1016.1,1008.9,850.4,1103.9,1055.1,1019.2,1000.2,988.4,981.3,980.8,976.2
"(557, 539, '0')",0,,1952.5,1975.8,1847.7,1763.7,1673.8,1604.3,1594.3,1540.7,1497.7,1514.6,1497.7,1566.5,1720.2,1682.5,1660.2,1651.4,1653.0,1647.4,1642.3,1639.9
"(6, 17, '0')",0,,2084.4,1959.4,1669.3,1442.4,1281.5,1175.9,1157.2,1097.8,1066.8,1091.6,1066.8,1107.2,1289.3,1259.8,1231.1,1215.5,1195.5,1183.1,1185.6,1181.8
"(213, 17, '0')",0,,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4
"(830, 17, '0')",0,,818.5,1308.2,1362.3,1385.5,1396.7,1423.9,1418.6,1412.9,1405.7,1418.4,1405.7,1153.0,1280.2,1216.5,1197.3,1197.6,1208.7,1217.4,1228.6,1226.1
"(865, 17, '0')",0,,1508.9,1866.7,1694.9,1602.5,1567.5,1570.0,1586.7,1609.9,1643.9,1642.9,1643.9,1545.3,1580.4,1575.5,1560.2,1561.5,1557.4,1556.7,1565.7,1564.8
"(493, 250, '0')",1,2444.0,550.7,1197.6,1692.6,1960.1,2169.1,2384.2,2487.8,2642.5,2728.4,2674.4,2728.4,2198.2,2389.1,2381.2,2384.9,2377.6,2374.9,2389.0,2388.1,2390.7
"(253, 250, '0')",1,2466.4,5313.5,4814.3,4090.6,3713.5,3450.4,3179.6,3065.1,2852.9,2743.6,2807.7,2743.6,3246.8,3163.3,3143.0,3116.3,3120.5,3121.2,3111.7,3114.2,3109.5
"(7, 559, '0')",0,,1601.7,1509.9,1338.4,1286.6,1265.9,1250.4,1235.5,1237.6,1232.2,1241.0,1232.2,1316.8,1514.5,1485.3,1458.6,1447.5,1458.4,1459.0,1463.5,1461.1
"(8, 640, '0')",1,1096.0,3975.8,2553.3,2598.8,2527.6,2562.0,2496.7,2497.0,2414.1,2389.6,2424.2,2389.6,3599.7,3374.0,3443.0,3467.3,3475.6,3464.5,3476.7,3470.9,3472.8
"(105, 82, '0')",0,,131.4,239.5,286.9,321.4,327.2,349.1,363.6,365.0,366.9,368.9,366.9,373.5,351.5,356.1,357.9,358.5,365.9,370.2,374.4,374.4
"(105, 23, '0')",0,,994.0,1100.1,881.5,762.9,696.6,638.6,601.1,575.3,550.7,566.5,550.7,559.2,663.5,627.9,613.8,609.5,616.1,612.1,613.2,611.3
"(62, 23, '0')",0,,822.0,616.6,560.4,531.2,517.7,489.5,478.1,472.5,459.1,477.2,459.1,467.1,591.4,579.4,561.7,554.0,545.9,543.8,545.8,544.5
"(95, 23, '0')",0,,1386.5,1720.1,1592.3,1504.6,1434.8,1412.8,1375.3,1368.1,1353.9,1363.6,1353.9,1531.2,1653.2,1621.3,1602.1,1600.4,1615.8,1609.1,1601.3,1599.4
"(9, 708, '0')",0,,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0
"(707, 708, '0')",0,,827.6,915.7,941.0,941.8,932.4,916.0,896.2,885.4,885.0,902.8,885.0,946.2,1056.0,1046.8,1030.6,1022.5,1024.3,1020.9,1022.6,1021.3
"(737, 708, '0')",0,,1174.2,1346.8,1200.5,1117.2,1058.4,1016.2,992.7,956.7,940.3,965.3,940.3,931.1,971.6,935.7,925.9,923.2,923.4,919.4,922.2,920.5
"(9, 1230, '0')",0,,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5
"(82, 237, '0')",0,,131.4,239.5,286.9,321.4,327.2,349.1,363.6,365.0,366.9,368.9,366.9,373.5,351.5,356.1,357.9,358.5,365.9,370.2,374.4,374.4
"(144, 237, '0')",0,,1772.2,1664.0,1616.7,1582.2,1576.4,1554.5,1540.0,1538.6,1536.6,1534.7,1536.6,1530.1,1552.1,1547.5,1545.7,1545.1,1537.7,1533.4,1529.2,1529.2
"(62, 144, '0')",0,,229.4,387.7,355.0,354.8,362.3,352.9,348.0,355.6,359.8,355.8,359.8,267.0,334.8,327.9,323.1,325.2,326.2,322.4,327.1,326.5
"(48, 144, '0')",0,,1542.8,1276.4,1261.7,1227.4,1214.1,1201.6,1192.0,1183.0,1176.9,1178.9,1176.9,1263.1,1217.3,1219.6,1222.6,1219.9,1211.5,1211.0,1202.0,1202.6
"(57, 55, '0')",0,,1262.2,1163.3,1055.9,945.8,851.0,795.5,756.9,751.7,721.1,737.8,721.1,828.3,970.5,934.1,915.5,913.8,911.3,902.2,892.2,889.9
"(56, 55, '0')",0,,792.5,770.7,680.4,662.3,663.4,648.3,644.8,656.4,658.3,659.8,658.3,427.4,582.6,554.0,531.7,531.3,524.1,520.5,523.7,522.0
"(93, 55, '0')",0,,406.9,477.9,547.3,550.0,585.5,592.1,590.8,588.4,586.5,589.9,586.5,527.9,545.8,543.5,552.4,556.9,556.2,558.9,561.5,561.2
"(580, 142, '0')",1,2931.0,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2
"(12, 77, '0')",1,111.0,2940.0,2755.1,2724.4,2662.9,2627.4,2593.0,2577.9,2553.5,2545.8,2549.7,2545.8,2583.8,2611.3,2602.4,2597.1,2597.6,2598.1,2600.3,2600.3,2599.9
"(143, 579, '0')",1,2266.0,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6
"(1217, 10, '0')",0,,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6
"(561, 10, '0')",0,,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5
"(1217, 1196, '0')",0,,310.0,753.2,576.2,519.6,519.4,548.2,552.6,561.9,565.7,563.7,565.7,437.4,619.7,561.3,532.2,527.7,536.7,548.0,557.2,553.7
"(14, 414, '0')",0,,3056.0,3265.0,3027.4,2863.2,2717.9,2682.5,2666.2,2558.7,2530.6,2549.3,2530.6,2664.9,2685.4,2657.8,2638.4,2632.0,2631.3,2625.4,2623.8,2622.4
"(577, 580, '0')",0,,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2
"(15, 14, '0')",0,,3056.0,3265.0,3027.4,2863.2,2717.9,2682.5,2666.2,2558.7,2530.6,2549.3,2530.6,2664.9,2685.4,2657.8,2638.4,2632.0,2631.3,2625.4,2623.8,2622.4
"(579, 647, '0')",0,,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6,1903.6
"(16, 221, '0')",0,,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1
"(873, 221, '0')",0,,1216.2,1362.2,1245.4,1124.4,1031.6,978.9,934.4,920.3,889.6,908.3,889.6,956.0,1269.1,1182.0,1138.9,1122.1,1123.8,1124.8,1141.2,1136.1
"(904, 221, '0')",0,,1044.7,1545.8,1698.4,1815.3,1866.7,1866.2,1880.2,1886.7,1908.2,1903.0,1908.2,1244.2,1378.8,1328.8,1304.8,1304.7,1312.5,1310.5,1314.1,1311.0
"(1308, 221, '0')",0,,2271.6,2036.3,1824.2,1656.4,1570.2,1505.4,1474.4,1432.8,1406.6,1435.4,1406.6,1930.7,2017.1,1988.7,1968.1,1959.8,1960.6,1963.4,1963.3,1961.2
"(16, 895, '0')",0,,1695.3,1695.3,1695.3,1695.3,1695.3,1695.3,1695.3,1695.3,1695.3,1695.3,1695.3,1695.3,1695.3,1695.3,1695.3,1695.3,1695.3,1695.3,1695.3,1695.3
"(111, 895, '0')",0,,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1,1432.1
"(17, 1250, '0')",0,,917.3,1567.8,1486.9,1484.6,1464.0,1462.6,1518.2,1528.4,1557.5,1549.1,1557.5,1361.6,1297.7,1290.0,1283.4,1285.9,1292.4,1290.4,1293.2,1292.8
"(1252, 1250, '0')",0,,48.7,52.4,53.7,55.2,57.0,58.8,60.5,58.7,60.8,58.5,60.8,54.8,50.0,50.7,51.1,51.1,51.1,52.3,52.3,52.4
"(570, 1250, '0')",0,,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5
"(17, 6, '0')",0,,2043.1,2094.5,1855.1,1663.5,1541.8,1489.0,1442.1,1409.1,1389.2,1419.9,1389.2,1330.7,1546.6,1509.3,1477.5,1469.7,1452.6,1454.0,1465.9,1462.3
"(539, 6, '0')",0,,2084.4,1959.4,1669.3,1442.4,1281.5,1175.9,1157.2,1097.8,1066.8,1091.6,1066.8,1107.2,1289.3,1259.8,1231.1,1215.5,1195.5,1183.1,1185.6,1181.8
"(17, 1275, '0')",0,,1423.8,1444.3,1356.8,1254.5,1212.3,1190.6,1174.6,1155.4,1142.0,1156.3,1142.0,1085.4,1277.9,1224.8,1200.1,1191.4,1188.9,1185.1,1193.2,1190.0
"(17, 213, '0')",0,,1285.1,1285.1,1285.1,1285.1,1285.1,1285.1,1285.1,1285.1,1285.1,1285.1,1285.1,1285.1,1285.1,1285.1,1285.1,1285.1,1285.1,1285.1,1285.1,1285.1
"(847, 213, '0')",0,,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4,1257.4
"(712, 728, '0')",0,,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9
"(712, 706, '0')",0,,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4
"(703, 706, '0')",0,,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3
"(715, 706, '0')",0,,305.4,305.4,305.4,305.4,305.4,305.4,305.4,305.4,305.4,305.4,305.4,305.4,305.4,305.4,305.4,305.4,305.4,305.4,305.4,305.4
"(717, 706, '0')",0,,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0
"(729, 712, '0')",0,,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4,555.4
"(706, 712, '0')",0,,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9,342.9
"(70, 147, '0')",1,1926.5,557.8,809.9,745.2,684.7,652.3,633.4,629.9,629.9,626.1,627.8,626.1,579.6,655.5,649.2,663.2,656.8,644.7,639.2,632.7,632.5
"(18, 1303, '0')",0,,2433.5,2253.0,2171.1,2024.7,1855.9,1776.4,1729.1,1650.9,1669.4,1693.9,1669.4,1893.0,2070.0,2015.3,1977.6,1975.9,1976.2,1980.0,1989.2,1986.1
"(34, 1303, '0')",0,,2338.0,1932.5,1830.1,1718.7,1668.6,1580.3,1538.1,1478.8,1462.9,1488.4,1462.9,1960.1,2034.6,2030.9,2017.9,2019.6,2024.3,2026.0,2034.0,2033.0
"(18, 5, '0')",0,,1762.4,1721.1,1621.2,1422.7,1333.0,1227.3,1179.0,1136.4,1106.7,1156.2,1106.7,1626.4,1867.3,1830.5,1801.5,1786.6,1786.3,1783.8,1781.3,1778.1
"(150, 32, '0')",0,,1040.2,1532.9,1174.7,1004.5,874.2,780.6,724.6,677.6,638.9,665.5,638.9,673.4,802.6,778.2,771.7,763.5,757.9,740.6,736.4,735.7
"(150, 287, '0')",0,,1028.6,1141.8,1242.3,1275.8,1304.0,1335.0,1355.8,1369.6,1390.3,1380.1,1390.3,1369.8,1309.4,1315.8,1321.9,1318.3,1317.9,1322.7,1318.6,1319.0
"(560, 238, '0')",0,,469.7,529.8,444.5,429.8,408.4,404.4,416.2,420.5,423.5,430.5,423.5,679.4,688.0,681.8,677.8,675.2,678.6,672.8,665.0,664.9
"(19, 309, '0')",1,4807.0,4226.3,4290.0,4119.8,4014.7,3869.3,3805.0,3727.0,3699.4,3689.0,3686.8,3689.0,3679.8,3681.4,3679.2,3683.9,3692.2,3687.3,3683.0,3686.0,3685.9
"(135, 309, '0')",0,,814.2,1206.2,1068.1,913.6,956.6,954.9,1009.8,1034.0,1047.6,1040.5,1047.6,826.6,1170.2,1059.2,1009.1,990.2,993.7,1004.5,1004.1,999.8
"(558, 115, '0')",1,1330.0,1471.3,1572.7,1421.3,1351.4,1266.4,1173.3,1149.8,1125.1,1118.2,1120.6,1118.2,1125.5,1233.2,1243.6,1228.3,1199.9,1198.5,1188.3,1189.8,1187.9
"(10, 1217, '0')",0,,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5
"(1214, 1217, '0')",0,,115.0,87.4,91.9,75.9,57.7,47.0,49.9,49.0,49.6,49.6,49.6,55.9,87.6,80.3,76.4,75.4,73.8,72.8,78.8,78.3
"(1216, 1217, '0')",0,,524.0,994.9,813.4,772.7,790.9,830.3,831.8,842.0,845.2,843.2,845.2,710.6,861.2,810.1,784.9,781.4,792.0,804.3,807.5,804.5
"(10, 1285, '0')",0,,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6,456.6
"(127, 555, '0')",0,,2255.9,2430.9,2280.7,2135.4,2091.3,2046.4,2009.3,2011.6,2011.1,2017.9,2011.1,1693.4,1991.7,1930.5,1900.0,1886.9,1891.8,1889.5,1889.7,1886.6
"(1555, 1730, '0')",0,,130.5,130.5,130.5,130.5,130.5,130.5,130.5,130.5,130.5,130.5,130.5,130.5,130.5,130.5,130.5,130.5,130.5,130.5,130.5,130.5
"(22, 76, '0')",0,,4598.6,5572.0,5313.0,5128.2,5065.4,5010.5,4983.8,4890.9,4852.1,4902.1,4852.1,4312.0,4632.6,4536.0,4486.4,4475.9,4478.6,4481.8,4488.8,4483.7
"(23, 57, '0')",0,,1600.9,1926.8,1695.7,1512.1,1383.2,1290.5,1219.0,1178.2,1131.5,1166.2,1131.5,1240.6,1393.6,1343.2,1319.0,1316.4,1319.4,1306.0,1296.9,1294.0
"(23, 7, '0')",0,,1601.7,1509.9,1338.4,1286.6,1265.9,1250.4,1235.5,1237.6,1232.2,1241.0,1232.2,1316.8,1514.5,1485.3,1458.6,1447.5,1458.4,1459.0,1463.5,1461.1
"(1554, 1729, '0')",0,,653.4,653.4,653.4,653.4,653.4,653.4,653.4,653.4,653.4,653.4,653.4,653.4,653.4,653.4,653.4,653.4,653.4,653.4,653.4,653.4
"(545, 557, '0')",0,,1952.5,1975.8,1847.7,1763.7,1673.8,1604.3,1594.3,1540.7,1497.7,1514.6,1497.7,1566.5,1720.2,1682.5,1660.2,1651.4,1653.0,1647.4,1642.3,1639.9
"(41, 548, '0')",1,1698.0,1026.8,1441.6,1335.5,1270.5,1209.6,1206.3,1194.7,1188.6,1189.9,1193.0,1189.9,912.2,1163.2,1098.3,1061.7,1050.0,1055.6,1057.6,1059.4,1055.3
"(373, 668, '0')",0,,9.1,425.2,381.4,383.6,379.2,373.4,381.6,314.8,292.7,316.6,292.7,249.3,424.7,388.7,368.0,364.9,360.2,362.2,363.5,360.8
"(30, 668, '0')",0,,2150.7,1734.6,1778.3,1776.1,1780.6,1786.4,1778.2,1845.0,1867.1,1843.2,1867.1,1910.5,1735.1,1771.1,1791.8,1794.9,1799.6,1797.6,1796.3,1799.0
"(672, 551, '0')",0,,1748.1,1964.5,1908.4,1776.6,1720.6,1724.5,1688.0,1676.0,1693.2,1705.7,1693.2,1641.4,1798.9,1771.1,1739.6,1728.8,1721.2,1720.5,1706.9,1705.1
"(527, 524, '0')",0,,963.4,1211.7,1225.2,1167.3,1109.0,1107.3,1119.4,1133.6,1146.5,1156.0,1146.5,1024.9,1147.3,1109.5,1087.9,1084.9,1079.5,1077.5,1071.1,1068.9
"(25, 27, '0')",0,,1092.9,1040.3,984.0,863.9,828.5,770.6,739.8,706.7,679.3,686.1,679.3,740.3,849.7,824.8,815.3,815.7,816.3,823.8,835.6,833.3
"(446, 27, '0')",0,,1110.5,2598.4,2508.7,2503.8,2506.7,2552.9,2565.3,2612.5,2645.3,2608.4,2645.3,1411.7,1936.4,1750.6,1674.5,1643.8,1659.0,1664.0,1675.8,1668.4
"(670, 27, '0')",0,,1165.3,1075.8,1013.9,922.8,867.7,791.6,787.5,755.5,740.1,758.2,740.1,723.3,883.3,853.0,831.4,829.5,827.5,830.0,838.8,836.9
"(26, 37, '0')",0,,1209.6,1201.4,1117.5,1114.3,1167.5,1123.7,1087.9,1077.2,1063.9,1080.2,1063.9,1301.3,1361.1,1332.6,1318.6,1318.0,1321.0,1321.8,1324.6,1323.4
"(225, 37, '0')",0,,1030.3,947.8,887.0,908.4,862.8,820.2,809.2,810.4,811.0,799.5,811.0,807.7,911.1,875.2,854.6,837.1,847.7,863.7,866.2,864.2
"(503, 37, '0')",0,,1459.8,1729.4,1694.8,1551.7,1516.9,1546.7,1579.2,1580.0,1617.9,1605.2,1617.9,1538.8,1528.4,1529.5,1522.8,1513.4,1515.6,1514.1,1503.5,1503.3
"(514, 517, '0')",0,,769.4,690.6,589.0,491.8,467.5,431.1,403.3,377.9,334.7,347.4,334.7,348.1,426.1,409.5,398.7,394.5,399.0,396.4,394.3,393.3
"(27, 447, '0')",0,,1299.9,2084.5,2052.1,2116.6,2134.4,2139.4,2154.0,2236.8,2281.7,2236.0,2281.7,1264.3,1902.4,1733.2,1670.1,1638.9,1644.8,1656.3,1671.2,1664.1
"(27, 670, '0')",0,,1465.1,2022.7,1790.3,1546.1,1439.8,1344.2,1255.8,1209.6,1165.9,1189.5,1165.9,810.6,1050.8,980.9,937.4,932.4,933.8,931.0,945.1,940.5
"(29, 670, '0')",0,,1165.3,1075.8,1013.9,922.8,867.7,791.6,787.5,755.5,740.1,758.2,740.1,723.3,883.3,853.0,831.4,829.5,827.5,830.0,838.8,836.9
"(27, 452, '0')",1,2179.5,603.7,607.3,664.2,627.7,628.7,631.4,682.9,628.2,617.2,627.2,617.2,800.4,716.1,714.4,713.7,717.7,724.2,730.5,734.1,734.0
"(534, 537, '0')",0,,1298.5,1373.6,1439.6,1475.1,1489.4,1529.4,1561.7,1539.3,1570.2,1563.9,1570.2,1489.0,1504.4,1493.5,1479.9,1482.8,1482.1,1482.5,1488.2,1487.5
"(513, 510, '0')",0,,1814.7,2147.8,1913.4,1679.6,1508.6,1422.6,1384.6,1292.4,1263.7,1300.7,1263.7,1357.9,1504.4,1459.6,1429.8,1417.9,1416.4,1418.7,1421.9,1418.4
"(11, 1048, '0')",0,,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4
"(451, 1048, '0')",0,,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3
"(29, 1041, '0')",0,,698.9,698.9,698.9,698.9,698.9,698.9,698.9,698.9,698.9,698.9,698.9,698.9,698.9,698.9,698.9,698.9,698.9,698.9,698.9,698.9
"(29, 1045, '0')",0,,1081.0,1981.3,1855.1,1773.0,1742.9,1751.7,1701.2,1696.2,1665.0,1673.3,1665.0,1249.1,1322.7,1289.5,1276.7,1273.8,1276.2,1273.3,1278.4,1276.6
"(29, 451, '0')",0,,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3,765.3
"(1048, 451, '0')",0,,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4,833.4
"(529, 532, '0')",0,,473.7,595.9,481.7,408.1,339.5,303.7,283.2,244.3,223.3,246.1,223.3,261.7,329.5,306.4,301.7,301.3,301.1,301.0,301.9,300.6
"(519, 522, '0')",0,,311.7,439.8,401.5,336.4,289.5,261.5,262.1,252.5,253.0,269.9,253.0,303.1,437.7,406.2,391.5,383.1,382.0,377.3,380.9,379.0
