stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.220,"[-2.224, -0.217]",1.004,-2.066,0.048
norefined,c,-6.829,"[-13.394, -0.265]",6.565,-1.768,0.088
norefined,s,-2.963,"[-5.582, -0.345]",2.619,-1.923,0.064
norefined,k0,0.998,"[-1.285, 3.282]",2.283,0.743,0.464
norefined,k1,-0.755,"[-2.353, 0.842]",1.597,-0.803,0.428
norefined,k2,-0.461,"[-1.929, 1.006]",1.467,-0.534,0.597
norefined,k3,0.616,"[-0.784, 2.017]",1.400,0.747,0.461
norefined,k4,0.692,"[-1.113, 2.496]",1.805,0.651,0.520
norefined,k5,-0.800,"[-2.034, 0.434]",1.234,-1.102,0.280
refined,tt,-0.879,"[-1.262, -0.497]",0.383,-3.905,0.001
refined,c,-4.804,"[-6.977, -2.632]",2.172,-3.758,0.001
refined,s,-2.552,"[-3.59, -1.513]",1.038,-4.176,0.000
refined,k0,-0.977,"[-2.061, 0.107]",1.084,-1.531,0.137
refined,k1,0.548,"[-0.237, 1.333]",0.785,1.186,0.245
refined,k2,-0.934,"[-1.774, -0.093]",0.840,-1.887,0.069
refined,k3,0.130,"[-0.404, 0.664]",0.534,0.412,0.683
refined,k4,-0.013,"[-0.766, 0.741]",0.754,-0.028,0.978
refined,k5,0.193,"[-0.282, 0.668]",0.475,0.690,0.496
