stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.488,-6.988,-1.942,1.248,-0.851,-0.463,0.719,0.833,-0.832,562211016.570,1584,0,0,0.213
norefined,2,-1.039,-7.027,-2.149,1.248,-0.836,-0.478,0.730,0.796,-0.789,247818909.259,1584,0,0,0.148
norefined,3,-0.748,-6.964,-2.532,1.203,-0.806,-0.450,0.759,0.695,-0.766,280068438.158,1584,0,0,0.107
norefined,4,-1.238,-6.895,-2.571,1.184,-0.793,-0.404,0.773,0.688,-0.791,224468554.051,1584,0,0,0.180
norefined,5,-0.776,-6.914,-2.747,1.168,-0.789,-0.426,0.793,0.636,-0.762,234291295.962,1584,0,0,0.112
norefined,6,-1.267,-6.847,-2.774,1.148,-0.778,-0.381,0.807,0.632,-0.790,200247187.143,1584,0,0,0.185
norefined,7,-0.797,-6.872,-2.930,1.130,-0.778,-0.405,0.824,0.584,-0.764,202487954.482,1584,0,0,0.116
norefined,8,-1.289,-6.808,-2.945,1.108,-0.768,-0.361,0.837,0.584,-0.793,182551635.542,1584,0,0,0.189
norefined,9,-0.814,-6.837,-3.087,1.089,-0.770,-0.386,0.852,0.538,-0.770,180032920.619,1584,0,0,0.119
norefined,10,-1.307,-6.777,-3.092,1.066,-0.761,-0.344,0.864,0.540,-0.799,169625976.221,1584,0,0,0.193
refined,11,-1.307,-6.777,-3.092,1.066,-0.761,-0.344,0.864,0.540,-0.799,169625976.221,1584,0,0,0.193
refined,12,-1.046,-6.034,-3.323,-0.673,0.104,-0.591,0.345,0.233,0.130,68405038.547,1584,0,0,0.173
refined,13,-1.281,-7.348,-4.214,-0.436,0.234,-0.597,0.142,0.475,-0.072,61537469.730,1584,0,0,0.174
refined,14,-1.260,-7.217,-4.207,-0.364,0.284,-0.534,0.169,0.467,-0.132,61340262.417,1584,0,0,0.175
refined,15,-1.303,-7.442,-4.341,-0.411,0.312,-0.569,0.137,0.469,-0.115,61329875.752,1584,0,0,0.175
refined,16,-1.273,-7.274,-4.248,-0.378,0.298,-0.541,0.170,0.463,-0.127,61327515.530,1584,0,0,0.175
refined,17,-1.299,-7.411,-4.326,-0.407,0.312,-0.564,0.147,0.467,-0.117,61325588.537,1584,0,0,0.175
refined,18,-1.279,-7.303,-4.265,-0.385,0.302,-0.546,0.167,0.464,-0.124,61324766.082,1584,0,0,0.175
refined,19,-1.295,-7.390,-4.315,-0.403,0.310,-0.560,0.151,0.466,-0.118,61324047.837,1584,0,0,0.175
refined,20,-1.282,-7.320,-4.275,-0.388,0.303,-0.549,0.164,0.464,-0.123,61323686.992,1584,0,0,0.175
