stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,68.037,1.765,0.000,0,9,2333520579.469,169625976.221,57
refined,197.613,1.765,0.000,0,9,2333520579.469,61323686.992,57
