stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.200,-5.894,-1.363,-0.561,-0.589,-0.463,0.740,1.221,0.302,973617039.274,1584,0,0,0.034
norefined,2,-0.678,-5.870,-1.454,-0.602,-0.607,-0.513,0.687,1.153,0.277,401294852.993,1584,0,0,0.116
norefined,3,-1.125,-5.791,-1.598,-0.624,-0.634,-0.578,0.611,1.044,0.278,184086227.539,1584,0,0,0.194
norefined,4,-1.461,-5.682,-1.824,-0.620,-0.700,-0.645,0.428,0.865,0.273,157715733.931,1584,0,0,0.257
norefined,5,-1.003,-5.769,-1.895,-0.564,-0.746,-0.556,0.316,0.886,0.241,142924705.061,1584,0,0,0.174
norefined,6,-1.410,-5.638,-2.096,-0.550,-0.771,-0.591,0.209,0.776,0.275,128845016.793,1584,0,0,0.250
norefined,7,-0.941,-5.718,-2.161,-0.498,-0.809,-0.505,0.128,0.806,0.250,115555434.590,1584,0,0,0.165
norefined,8,-1.378,-5.588,-2.329,-0.482,-0.811,-0.523,0.055,0.725,0.285,109318619.818,1584,0,0,0.247
norefined,9,-0.902,-5.672,-2.378,-0.437,-0.846,-0.445,-0.008,0.753,0.260,97322492.037,1584,0,0,0.159
norefined,10,-1.354,-5.545,-2.524,-0.424,-0.833,-0.457,-0.060,0.686,0.295,96034707.584,1584,0,0,0.244
refined,11,-1.354,-5.545,-2.524,-0.424,-0.833,-0.457,-0.060,0.686,0.295,96034707.584,1584,0,0,0.244
refined,12,-0.656,-2.505,-1.959,-0.394,-1.535,2.256,-0.716,0.674,-0.424,53731357.963,1584,0,0,0.262
refined,13,-0.866,-3.619,-2.350,-0.369,-1.408,1.378,-0.642,0.761,0.024,24497394.718,1584,0,0,0.239
refined,14,-1.109,-4.848,-2.915,-0.590,-1.590,1.610,-0.863,0.752,0.390,22068661.906,1584,0,0,0.229
refined,15,-1.221,-5.264,-3.111,-0.685,-1.847,1.984,-0.861,0.697,0.426,21712268.354,1584,0,0,0.232
refined,16,-1.274,-5.514,-3.212,-0.749,-1.992,2.168,-0.861,0.620,0.538,21587802.014,1584,0,0,0.231
refined,17,-1.323,-5.693,-3.278,-0.796,-2.122,2.371,-0.826,0.564,0.558,21535733.550,1584,0,0,0.232
refined,18,-1.352,-5.843,-3.335,-0.832,-2.193,2.452,-0.835,0.528,0.637,21511503.040,1584,0,0,0.231
refined,19,-1.380,-5.929,-3.365,-0.860,-2.267,2.580,-0.806,0.498,0.631,21500304.842,1584,0,0,0.233
refined,20,-1.395,-6.025,-3.401,-0.883,-2.296,2.600,-0.823,0.482,0.696,21494961.969,1584,0,0,0.231
