attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.942,"[-1.165, -0.718]",0.224,-7.008,0.000,4.900,ngd,72,138071501.428,0.120,-1.000,0.058,0,0,fn
c,-4.880,"[-6.155, -3.606]",1.275,-6.379,0.000,4.900,ngd,72,138071501.428,0.120,-6.000,1.120,0,0,fn
s,-2.675,"[-3.389, -1.961]",0.714,-6.243,0.000,4.900,ngd,72,138071501.428,0.120,-3.000,0.325,0,0,fn
vot,0.193,,,,,4.900,ngd,72,138071501.428,0.120,0.167,0.026,0,0,fn
tt,-1.092,"[-1.371, -0.814]",0.278,-6.535,0.000,5.363,lm,72,118442182.831,0.111,-1.000,-0.092,0,0,fn
c,-7.049,"[-9.047, -5.051]",1.998,-5.878,0.000,5.363,lm,72,118442182.831,0.111,-6.000,-1.049,0,0,fn
s,-3.726,"[-4.765, -2.687]",1.039,-5.973,0.000,5.363,lm,72,118442182.831,0.111,-3.000,-0.726,0,0,fn
vot,0.155,,,,,5.363,lm,72,118442182.831,0.111,0.167,-0.012,0,0,fn
tt,-1.092,"[-1.371, -0.814]",0.278,-6.535,0.000,10.245,ngd+lm,72,118442182.721,0.111,-1.000,-0.092,0,0,fn
c,-7.049,"[-9.047, -5.051]",1.998,-5.878,0.000,10.245,ngd+lm,72,118442182.721,0.111,-6.000,-1.049,0,0,fn
s,-3.726,"[-4.766, -2.687]",1.039,-5.973,0.000,10.245,ngd+lm,72,118442182.721,0.111,-3.000,-0.726,0,0,fn
vot,0.155,,,,,10.245,ngd+lm,72,118442182.721,0.111,0.167,-0.012,0,0,fn
