stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.476,-6.776,-4.452,1.016,-1.927,0.689,-1.143,0.728,0.829,1577405634.368,1584,0,0,0.070
norefined,2,-0.942,-6.796,-4.414,0.918,-1.944,0.636,-1.147,0.644,0.721,865521156.025,1584,0,0,0.139
norefined,3,-1.334,-6.878,-4.278,0.751,-1.927,0.532,-1.125,0.518,0.598,659443410.769,1584,0,0,0.194
norefined,4,-1.305,-7.124,-4.019,0.558,-1.762,0.432,-0.998,0.388,0.477,560993387.167,1584,0,0,0.183
norefined,5,-1.093,-7.335,-3.801,0.400,-1.560,0.364,-0.856,0.286,0.368,486565346.955,1584,0,0,0.149
norefined,6,-1.434,-7.382,-3.697,0.229,-1.404,0.322,-0.675,0.177,0.224,470084630.407,1584,0,0,0.194
norefined,7,-0.979,-7.495,-3.652,0.185,-1.269,0.304,-0.597,0.179,0.201,463740791.244,1584,0,0,0.131
norefined,8,-1.460,-7.424,-3.680,0.160,-1.242,0.301,-0.508,0.155,0.150,450846721.588,1584,0,0,0.197
norefined,9,-0.988,-7.526,-3.651,0.128,-1.134,0.280,-0.452,0.169,0.151,442338735.781,1584,0,0,0.131
norefined,10,-1.472,-7.451,-3.678,0.117,-1.111,0.280,-0.368,0.146,0.110,436709646.007,1584,0,0,0.198
refined,11,-1.472,-7.451,-3.678,0.117,-1.111,0.280,-0.368,0.146,0.110,436709646.007,1584,0,0,0.198
refined,12,-0.139,-1.748,-0.501,0.454,0.924,0.058,0.412,-0.346,0.386,1981474075.009,1584,0,0,0.079
refined,13,-0.196,-1.091,-0.544,-0.148,-0.032,0.129,0.296,-0.060,0.106,336422635.814,1584,0,0,0.179
refined,14,-0.270,-1.566,-0.707,-0.015,-0.009,0.243,0.315,-0.142,0.170,262698018.483,1584,0,0,0.173
refined,15,-0.309,-1.792,-0.790,0.011,-0.008,0.257,0.310,-0.152,0.189,254807819.412,1584,0,0,0.173
refined,16,-0.330,-1.914,-0.841,0.020,-0.010,0.251,0.305,-0.151,0.192,252928880.895,1584,0,0,0.173
refined,17,-0.344,-1.994,-0.876,0.026,-0.011,0.247,0.301,-0.150,0.193,252262297.695,1584,0,0,0.172
refined,18,-0.354,-2.050,-0.902,0.030,-0.011,0.243,0.299,-0.150,0.194,251968859.230,1584,0,0,0.172
refined,19,-0.361,-2.093,-0.921,0.033,-0.011,0.241,0.297,-0.150,0.195,251821081.374,1584,0,0,0.172
refined,20,-0.366,-2.125,-0.935,0.035,-0.011,0.240,0.295,-0.150,0.196,251739635.127,1584,0,0,0.172
