stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.476,-6.776,-4.452,1.016,-1.927,0.689,-1.143,0.728,0.829,1669045364.984,1584,0,0,0.070
norefined,2,-0.900,-6.820,-4.391,0.879,-1.950,0.610,-1.168,0.609,0.674,991318790.354,1584,0,0,0.132
norefined,3,-1.265,-6.893,-4.263,0.698,-1.960,0.496,-1.196,0.462,0.509,679219505.052,1584,0,0,0.183
norefined,4,-1.314,-7.102,-4.008,0.462,-1.887,0.334,-1.215,0.317,0.333,540443075.486,1584,0,0,0.185
norefined,5,-1.045,-7.320,-3.811,0.281,-1.733,0.237,-1.174,0.246,0.197,497826103.721,1584,0,0,0.143
norefined,6,-1.517,-7.283,-3.814,0.238,-1.675,0.189,-1.102,0.237,0.083,505176373.365,1584,0,0,0.208
norefined,7,-1.064,-7.423,-3.757,0.181,-1.552,0.179,-1.077,0.234,0.025,465642173.228,1584,0,0,0.143
norefined,8,-1.542,-7.355,-3.798,0.186,-1.503,0.149,-1.005,0.250,-0.059,486589029.200,1584,0,0,0.210
norefined,9,-1.076,-7.484,-3.750,0.142,-1.399,0.146,-0.994,0.248,-0.094,448855570.746,1584,0,0,0.144
norefined,10,-1.555,-7.403,-3.803,0.168,-1.363,0.124,-0.930,0.268,-0.158,475649204.974,1584,0,0,0.210
refined,11,-1.076,-7.484,-3.750,0.142,-1.399,0.146,-0.994,0.248,-0.094,448855570.746,1584,0,0,0.144
refined,12,-0.970,-5.073,-2.524,0.171,0.314,-0.164,-0.719,0.113,-0.543,401572553.208,1584,0,0,0.191
refined,13,-1.266,-7.204,-3.742,0.233,-0.088,-0.337,-0.885,0.076,-0.441,384147107.330,1584,0,0,0.176
refined,14,-1.069,-6.070,-3.104,0.160,-0.157,-0.179,-0.783,0.155,-0.371,383345836.991,1584,0,0,0.176
refined,15,-1.196,-6.869,-3.560,0.228,-0.153,-0.277,-0.861,0.122,-0.394,382983683.039,1584,0,0,0.174
refined,16,-1.115,-6.336,-3.250,0.180,-0.133,-0.199,-0.816,0.141,-0.378,382920206.249,1584,0,0,0.176
refined,17,-1.174,-6.725,-3.478,0.215,-0.145,-0.257,-0.851,0.128,-0.389,382851546.507,1584,0,0,0.175
refined,18,-1.132,-6.449,-3.316,0.190,-0.136,-0.216,-0.827,0.138,-0.381,382830394.674,1584,0,0,0.176
refined,19,-1.163,-6.651,-3.434,0.209,-0.142,-0.246,-0.845,0.131,-0.386,382814115.582,1584,0,0,0.175
refined,20,-1.141,-6.506,-3.349,0.195,-0.137,-0.224,-0.832,0.136,-0.382,382807633.084,1584,0,0,0.175
