stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,49.285,1.857,0.000,0,9,1323862124.056,81242065.972,38
refined,106.769,1.857,0.000,0,9,1323862124.056,38782930.195,38
