stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.482,"[-3.44, 0.475]",1.957,-1.373,0.200
norefined,c,-6.558,"[-14.525, 1.41]",7.967,-1.492,0.167
norefined,s,-4.076,"[-8.929, 0.776]",4.852,-1.523,0.159
norefined,k0,1.130,"[-0.652, 2.912]",1.782,1.149,0.277
norefined,k1,0.410,"[-1.514, 2.334]",1.924,0.387,0.707
norefined,k2,0.497,"[-3.23, 4.225]",3.727,0.242,0.814
norefined,k3,1.031,"[-3.254, 5.316]",4.285,0.436,0.672
norefined,k4,-1.593,"[-4.595, 1.408]",3.001,-0.962,0.359
norefined,k5,-0.426,"[-3.75, 2.898]",3.324,-0.232,0.821
refined,tt,-0.809,"[-1.372, -0.246]",0.563,-2.606,0.026
refined,c,-5.158,"[-8.221, -2.095]",3.063,-3.052,0.012
refined,s,-2.488,"[-4.267, -0.71]",1.779,-2.536,0.030
refined,k0,0.248,"[-0.534, 1.03]",0.782,0.576,0.578
refined,k1,-0.078,"[-0.85, 0.694]",0.772,-0.183,0.859
refined,k2,-0.380,"[-2.325, 1.565]",1.945,-0.354,0.731
refined,k3,-0.232,"[-2.145, 1.681]",1.913,-0.220,0.830
refined,k4,-0.430,"[-1.539, 0.679]",1.109,-0.702,0.499
refined,k5,0.308,"[-1.213, 1.828]",1.521,0.367,0.721
