stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,111.924,1.765,0.000,0,9,2518078275.668,114531890.828,57
refined,179.359,1.765,0.000,0,9,2518078275.668,72714218.403,57
