stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,12.213,2.347,0.000,0,9,571433531.559,47653433.159,19
refined,61.719,2.347,0.000,0,9,571433531.559,10105471.273,19
