stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.873,"[-1.373, -0.373]",0.500,-2.910,0.005
norefined,c,-6.327,"[-9.748, -2.906]",3.421,-3.085,0.003
norefined,s,-2.993,"[-4.855, -1.132]",1.862,-2.682,0.009
norefined,k0,0.781,"[-0.504, 2.066]",1.285,1.013,0.315
norefined,k1,-0.148,"[-0.902, 0.606]",0.754,-0.327,0.745
norefined,k2,-0.413,"[-1.405, 0.58]",0.993,-0.694,0.490
norefined,k3,-1.450,"[-2.752, -0.147]",1.302,-1.856,0.068
norefined,k4,0.446,"[-0.52, 1.412]",0.966,0.770,0.444
norefined,k5,0.216,"[-0.53, 0.962]",0.746,0.482,0.631
refined,tt,-1.874,"[-3.326, -0.421]",1.453,-2.152,0.035
refined,c,-11.277,"[-20.32, -2.235]",9.043,-2.080,0.041
refined,s,-6.065,"[-11.073, -1.058]",5.008,-2.020,0.047
refined,k0,-0.415,"[-2.244, 1.414]",1.829,-0.378,0.707
refined,k1,-0.216,"[-1.554, 1.122]",1.338,-0.269,0.789
refined,k2,0.468,"[-0.584, 1.521]",1.053,0.742,0.461
refined,k3,-0.237,"[-2.13, 1.657]",1.893,-0.208,0.836
refined,k4,0.844,"[-0.606, 2.295]",1.451,0.971,0.335
refined,k5,-0.540,"[-1.785, 0.706]",1.245,-0.723,0.472
