stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,24.847,1.727,0.000,0,9,3615038855.745,833396415.082,76
refined,39.775,1.727,0.000,0,9,3615038855.745,569928072.249,76
