stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.810,"[-1.674, 0.055]",0.864,-1.563,0.123
norefined,c,-7.508,"[-13.782, -1.235]",6.274,-1.996,0.050
norefined,s,-3.187,"[-6.04, -0.333]",2.853,-1.863,0.067
norefined,k0,-0.024,"[-1.025, 0.977]",1.001,-0.040,0.968
norefined,k1,0.927,"[-0.446, 2.299]",1.373,1.126,0.264
norefined,k2,0.146,"[-0.685, 0.978]",0.831,0.294,0.770
norefined,k3,0.521,"[-0.549, 1.59]",1.070,0.812,0.420
norefined,k4,-1.628,"[-3.368, 0.111]",1.739,-1.561,0.123
norefined,k5,0.218,"[-1.398, 1.834]",1.616,0.225,0.823
refined,tt,-0.934,"[-1.69, -0.177]",0.756,-2.059,0.043
refined,c,-6.671,"[-11.358, -1.984]",4.687,-2.374,0.020
refined,s,-3.255,"[-5.624, -0.886]",2.369,-2.291,0.025
refined,k0,-0.640,"[-1.588, 0.308]",0.948,-1.126,0.264
refined,k1,0.963,"[-0.319, 2.245]",1.282,1.253,0.215
refined,k2,-0.222,"[-0.801, 0.358]",0.579,-0.638,0.526
refined,k3,-0.153,"[-1.159, 0.852]",1.005,-0.254,0.800
refined,k4,-0.609,"[-1.639, 0.42]",1.030,-0.987,0.327
refined,k5,-0.540,"[-1.707, 0.627]",1.167,-0.771,0.443
