stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.154,"[-2.607, 0.298]",1.452,-1.326,0.189
norefined,c,-7.113,"[-16.329, 2.104]",9.216,-1.287,0.202
norefined,s,-2.304,"[-5.186, 0.578]",2.882,-1.333,0.187
norefined,k0,-0.195,"[-1.952, 1.561]",1.756,-0.185,0.853
norefined,k1,-0.969,"[-2.867, 0.93]",1.898,-0.851,0.398
norefined,k2,-1.038,"[-3.068, 0.993]",2.030,-0.852,0.397
norefined,k3,-0.990,"[-2.72, 0.74]",1.730,-0.955,0.343
norefined,k4,-0.598,"[-2.382, 1.186]",1.784,-0.559,0.578
norefined,k5,-0.239,"[-2.475, 1.997]",2.236,-0.178,0.859
refined,tt,-0.544,"[-0.877, -0.21]",0.334,-2.718,0.008
refined,c,-2.842,"[-4.596, -1.088]",1.754,-2.702,0.009
refined,s,-1.849,"[-2.933, -0.765]",1.084,-2.845,0.006
refined,k0,0.207,"[-0.608, 1.022]",0.815,0.424,0.673
refined,k1,-0.017,"[-0.874, 0.84]",0.857,-0.033,0.974
refined,k2,0.178,"[-0.497, 0.852]",0.674,0.440,0.662
refined,k3,-0.468,"[-1.201, 0.266]",0.733,-1.064,0.291
refined,k4,-0.329,"[-1.043, 0.386]",0.714,-0.767,0.446
refined,k5,-0.667,"[-1.492, 0.158]",0.825,-1.348,0.182
