stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.391,-7.365,-1.137,-0.355,-1.249,-0.778,-1.254,-0.346,0.082,1965412027.312,1584,0,0,-0.053
norefined,2,-0.096,-7.368,-1.176,-0.395,-1.261,-0.805,-1.283,-0.418,0.028,1223716350.745,1584,0,0,0.013
norefined,3,-0.579,-7.353,-1.268,-0.369,-1.192,-0.805,-1.263,-0.436,-0.010,827153083.473,1584,0,0,0.079
norefined,4,-0.920,-7.299,-1.580,-0.308,-1.102,-0.870,-1.130,-0.424,-0.015,770239854.202,1584,0,0,0.126
norefined,5,-0.486,-7.316,-1.805,-0.299,-1.084,-0.913,-1.044,-0.398,-0.003,719377184.978,1584,0,0,0.066
norefined,6,-0.933,-7.263,-1.964,-0.209,-1.010,-0.962,-0.970,-0.382,0.020,641222562.974,1584,0,0,0.128
norefined,7,-0.511,-7.275,-2.199,-0.184,-0.959,-0.973,-0.863,-0.336,0.032,622982791.020,1584,0,0,0.070
norefined,8,-0.975,-7.220,-2.313,-0.095,-0.891,-1.008,-0.801,-0.329,0.071,567912824.993,1584,0,0,0.135
norefined,9,-0.541,-7.241,-2.502,-0.051,-0.811,-0.971,-0.700,-0.262,0.087,570770408.796,1584,0,0,0.075
norefined,10,-1.029,-7.192,-2.549,-0.008,-0.768,-0.979,-0.670,-0.286,0.130,531628683.614,1584,0,0,0.143
refined,11,-1.029,-7.192,-2.549,-0.008,-0.768,-0.979,-0.670,-0.286,0.130,531628683.614,1584,0,0,0.143
refined,12,-1.403,-8.689,-4.041,-1.295,1.911,-0.019,0.070,0.342,1.965,491028036.157,1584,0,0,0.161
refined,13,0.312,1.899,0.676,0.942,-1.005,-0.304,0.214,-0.231,-1.459,10504036635.864,1584,0,0,0.164
refined,14,-1.019,-6.244,-2.314,-2.710,3.332,-0.104,-0.058,0.538,3.481,1495603472.841,1584,0,0,0.163
refined,15,-0.235,-1.596,-0.857,0.294,-0.273,-0.800,0.120,-0.262,-0.369,632984968.688,1584,0,0,0.147
refined,16,-0.501,-3.310,-1.529,-0.341,0.512,-0.596,0.020,0.048,0.228,371078443.709,1584,0,0,0.151
refined,17,-0.802,-5.270,-2.286,-0.703,0.966,-0.603,0.064,0.099,0.704,338815029.936,1584,0,0,0.152
refined,18,-0.931,-6.134,-2.639,-0.718,0.982,-0.531,0.099,0.047,0.797,335329246.395,1584,0,0,0.152
refined,19,-0.983,-6.468,-2.799,-0.698,0.953,-0.488,0.100,0.018,0.786,334581572.802,1584,0,0,0.152
refined,20,-1.026,-6.744,-2.920,-0.717,0.966,-0.482,0.098,0.015,0.808,334404904.396,1584,0,0,0.152
