attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.890,"[-2.369, 0.589]",1.479,-1.201,0.234,69,0.800,1060644023.293,0.270,-1.000,0.110,1,0,fn
c,-7.302,"[-19.067, 4.464]",11.765,-1.239,0.220,69,0.800,1060644023.293,0.270,-6.000,-1.302,1,0,fn
s,-3.303,"[-8.518, 1.913]",5.216,-1.264,0.211,69,0.800,1060644023.293,0.270,-3.000,-0.303,1,0,fn
k0,1.444,"[-0.571, 3.458]",2.015,1.430,0.157,69,0.800,1060644023.293,0.270,0.000,1.444,0,0,fp
k1,-0.542,"[-2.272, 1.189]",1.730,-0.625,0.534,69,0.800,1060644023.293,0.270,0.000,-0.542,0,0,fp
k2,0.026,"[-2.358, 2.41]",2.384,0.022,0.983,69,0.800,1060644023.293,0.270,0.000,0.026,0,0,fp
k3,-1.850,"[-4.51, 0.811]",2.660,-1.388,0.170,69,0.800,1060644023.293,0.270,0.000,-1.850,0,0,fp
k4,-1.100,"[-4.062, 1.861]",2.961,-0.742,0.461,69,0.800,1060644023.293,0.270,0.000,-1.100,0,0,fp
k5,1.232,"[-1.998, 4.462]",3.230,0.761,0.449,69,0.800,1060644023.293,0.270,0.000,1.232,0,0,fp
vot,0.122,,,,,69,0.800,1060644023.293,0.270,0.167,-0.045,0,0,fn
tt,-0.929,"[-1.355, -0.502]",0.427,-4.344,0.000,69,0.900,240362843.291,0.143,-1.000,0.071,0,0,fn
c,-5.678,"[-8.326, -3.03]",2.648,-4.280,0.000,69,0.900,240362843.291,0.143,-6.000,0.322,0,0,fn
s,-2.827,"[-4.09, -1.565]",1.263,-4.470,0.000,69,0.900,240362843.291,0.143,-3.000,0.173,0,0,fn
k0,0.630,"[0.042, 1.218]",0.588,2.140,0.036,69,0.900,240362843.291,0.143,0.000,0.630,0,1,fp
k1,-0.015,"[-0.546, 0.515]",0.531,-0.057,0.954,69,0.900,240362843.291,0.143,0.000,-0.015,0,0,fp
k2,-0.060,"[-0.973, 0.852]",0.912,-0.132,0.896,69,0.900,240362843.291,0.143,0.000,-0.060,0,0,fp
k3,-0.341,"[-1.17, 0.487]",0.828,-0.822,0.414,69,0.900,240362843.291,0.143,0.000,-0.341,0,0,fp
k4,0.274,"[-0.312, 0.861]",0.586,0.934,0.353,69,0.900,240362843.291,0.143,0.000,0.274,0,0,fp
k5,0.188,"[-0.453, 0.829]",0.641,0.587,0.559,69,0.900,240362843.291,0.143,0.000,0.188,0,0,fp
vot,0.164,,,,,69,0.900,240362843.291,0.143,0.167,-0.003,0,0,fn
tt,-0.954,"[-1.399, -0.51]",0.444,-4.285,0.000,69,1.100,154675951.738,0.143,-1.000,0.046,0,0,fn
c,-5.815,"[-8.453, -3.178]",2.637,-4.401,0.000,69,1.100,154675951.738,0.143,-6.000,0.185,0,0,fn
s,-2.910,"[-4.23, -1.59]",1.320,-4.401,0.000,69,1.100,154675951.738,0.143,-3.000,0.090,0,0,fn
k0,0.204,"[-0.354, 0.762]",0.558,0.731,0.467,69,1.100,154675951.738,0.143,0.000,0.204,0,0,fp
k1,-0.576,"[-1.081, -0.071]",0.505,-2.275,0.026,69,1.100,154675951.738,0.143,0.000,-0.576,0,1,fp
k2,-0.667,"[-1.394, 0.06]",0.727,-1.831,0.072,69,1.100,154675951.738,0.143,0.000,-0.667,0,1,fp
k3,-0.279,"[-0.964, 0.405]",0.685,-0.815,0.418,69,1.100,154675951.738,0.143,0.000,-0.279,0,0,fp
k4,0.280,"[-0.255, 0.816]",0.535,1.046,0.299,69,1.100,154675951.738,0.143,0.000,0.280,0,0,fp
k5,-0.472,"[-1.179, 0.236]",0.708,-1.330,0.188,69,1.100,154675951.738,0.143,0.000,-0.472,0,0,fp
vot,0.164,,,,,69,1.100,154675951.738,0.143,0.167,-0.003,0,0,fn
tt,-1.797,"[-3.277, -0.317]",1.480,-2.423,0.018,69,1.200,284654890.678,0.204,-1.000,-0.797,0,0,fn
c,-9.807,"[-17.754, -1.861]",7.946,-2.463,0.016,69,1.200,284654890.678,0.204,-6.000,-3.807,0,0,fn
s,-5.196,"[-9.253, -1.139]",4.057,-2.556,0.013,69,1.200,284654890.678,0.204,-3.000,-2.196,0,0,fn
k0,-0.579,"[-1.884, 0.726]",1.305,-0.886,0.379,69,1.200,284654890.678,0.204,0.000,-0.579,0,0,fp
k1,-0.037,"[-0.942, 0.868]",0.905,-0.082,0.935,69,1.200,284654890.678,0.204,0.000,-0.037,0,0,fp
k2,-0.526,"[-1.729, 0.677]",1.203,-0.873,0.386,69,1.200,284654890.678,0.204,0.000,-0.526,0,0,fp
k3,-0.199,"[-1.368, 0.97]",1.169,-0.340,0.735,69,1.200,284654890.678,0.204,0.000,-0.199,0,0,fp
k4,-0.147,"[-1.037, 0.744]",0.891,-0.329,0.744,69,1.200,284654890.678,0.204,0.000,-0.147,0,0,fp
k5,-0.803,"[-2.05, 0.443]",1.246,-1.287,0.203,69,1.200,284654890.678,0.204,0.000,-0.803,0,0,fp
vot,0.183,,,,,69,1.200,284654890.678,0.204,0.167,0.017,0,0,fn
