stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.021,-7.205,-3.271,1.508,-0.906,0.122,-1.938,-1.523,1.418,1782313008.259,-0.003
norefined,2,-0.471,-7.201,-3.242,1.518,-0.912,0.082,-1.984,-1.555,1.370,1071078591.740,0.065
norefined,3,-0.961,-7.192,-3.175,1.529,-0.875,0.037,-1.975,-1.550,1.323,572801715.478,0.134
norefined,4,-1.415,-7.174,-3.165,1.557,-0.736,0.008,-1.926,-1.412,1.291,729832577.437,0.197
norefined,5,-0.932,-7.220,-3.279,1.531,-0.724,0.008,-1.935,-1.380,1.286,553731265.787,0.129
norefined,6,-1.411,-7.198,-3.240,1.543,-0.630,-0.025,-1.903,-1.302,1.245,688788340.240,0.196
norefined,7,-0.927,-7.244,-3.349,1.515,-0.621,-0.024,-1.913,-1.270,1.243,538430489.385,0.128
norefined,8,-1.410,-7.220,-3.304,1.522,-0.539,-0.057,-1.884,-1.208,1.199,655780365.519,0.195
norefined,9,-0.925,-7.266,-3.410,1.494,-0.531,-0.055,-1.894,-1.176,1.198,524917505.993,0.127
norefined,10,-1.410,-7.241,-3.360,1.498,-0.457,-0.088,-1.867,-1.123,1.152,627410947.415,0.195
refined,11,-0.925,-7.266,-3.410,1.494,-0.531,-0.055,-1.894,-1.176,1.198,524917505.993,0.127
refined,12,-0.764,-3.871,-2.294,-0.469,0.747,-0.086,0.201,0.671,-0.609,523810746.533,0.197
refined,13,-0.564,-3.543,-1.825,0.790,-0.195,-0.083,-0.709,0.046,0.485,291288405.085,0.159
refined,14,-0.569,-3.482,-1.749,0.485,0.046,0.141,-0.545,0.310,0.055,248351903.003,0.163
refined,15,-0.643,-3.956,-1.977,0.570,0.026,0.111,-0.575,0.288,0.098,245222688.261,0.163
refined,16,-0.715,-4.387,-2.193,0.587,0.021,0.073,-0.518,0.285,0.121,243270022.616,0.163
refined,17,-0.786,-4.815,-2.405,0.603,0.011,0.032,-0.460,0.281,0.146,241831087.935,0.163
refined,18,-0.849,-5.193,-2.590,0.616,-0.001,-0.008,-0.406,0.277,0.167,240953117.859,0.163
refined,19,-0.897,-5.484,-2.732,0.625,-0.009,-0.039,-0.366,0.275,0.181,240528305.960,0.164
refined,20,-0.929,-5.678,-2.827,0.630,-0.015,-0.060,-0.341,0.274,0.188,240362843.291,0.164
