stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.689,"[-1.244, -0.134]",0.555,-2.072,0.042
norefined,c,-5.901,"[-10.401, -1.401]",4.500,-2.187,0.032
norefined,s,-1.814,"[-3.499, -0.129]",1.685,-1.796,0.077
norefined,k0,-1.675,"[-3.51, 0.16]",1.835,-1.522,0.133
norefined,k1,0.938,"[-0.621, 2.496]",1.559,1.003,0.319
norefined,k2,0.151,"[-1.187, 1.488]",1.338,0.188,0.852
norefined,k3,-1.488,"[-3.407, 0.432]",1.919,-1.293,0.201
norefined,k4,-0.703,"[-2.708, 1.302]",2.005,-0.585,0.560
norefined,k5,-0.559,"[-2.195, 1.077]",1.636,-0.570,0.571
refined,tt,-4.435,"[-10.669, 1.799]",6.234,-1.187,0.240
refined,c,-37.014,"[-93.624, 19.595]",56.610,-1.091,0.279
refined,s,-12.414,"[-29.941, 5.113]",17.527,-1.181,0.242
refined,k0,-4.416,"[-10.105, 1.274]",5.689,-1.295,0.200
refined,k1,2.742,"[-4.488, 9.973]",7.231,0.633,0.529
refined,k2,-1.031,"[-4.086, 2.024]",3.055,-0.563,0.575
refined,k3,6.385,"[-4.198, 16.968]",10.583,1.006,0.318
refined,k4,-4.185,"[-13.979, 5.609]",9.794,-0.713,0.479
refined,k5,-12.046,"[-30.216, 6.125]",18.171,-1.106,0.273
