stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,5.850,1.727,0.000,0,9,3378381775.160,1891820945.413,76
refined,7.244,1.727,0.000,0,9,3378381775.160,1712206650.128,76
