attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.600,"[-2.409, -0.792]",0.808,-3.302,0.002,9.896,ngd,53,289225991.502,0.174,-1.000,-0.600,0,0,fn
c,-7.288,"[-11.014, -3.561]",3.727,-3.262,0.002,9.896,ngd,53,289225991.502,0.174,-6.000,-1.288,0,0,fn
s,-3.852,"[-5.76, -1.943]",1.909,-3.365,0.001,9.896,ngd,53,289225991.502,0.174,-3.000,-0.852,0,0,fn
k0,0.174,"[-0.617, 0.965]",0.791,0.367,0.715,9.896,ngd,53,289225991.502,0.174,0.000,0.174,0,0,fp
k1,-0.090,"[-0.673, 0.493]",0.583,-0.257,0.798,9.896,ngd,53,289225991.502,0.174,0.000,-0.090,0,0,fp
k2,0.389,"[-0.293, 1.071]",0.682,0.952,0.345,9.896,ngd,53,289225991.502,0.174,0.000,0.389,0,0,fp
k3,-1.266,"[-2.312, -0.221]",1.045,-2.020,0.047,9.896,ngd,53,289225991.502,0.174,0.000,-1.266,0,1,fp
k4,-0.764,"[-1.597, 0.07]",0.834,-1.528,0.131,9.896,ngd,53,289225991.502,0.174,0.000,-0.764,0,0,fp
k5,0.350,"[-0.322, 1.021]",0.671,0.869,0.388,9.896,ngd,53,289225991.502,0.174,0.000,0.350,0,0,fp
vot,0.220,,,,,9.896,ngd,53,289225991.502,0.174,0.167,0.053,0,0,fn
tt,-0.877,"[-1.17, -0.584]",0.293,-4.990,0.000,10.240,lm,53,180841326.697,0.137,-1.000,0.123,0,0,fn
c,-5.161,"[-6.863, -3.458]",1.702,-5.056,0.000,10.240,lm,53,180841326.697,0.137,-6.000,0.839,0,0,fn
s,-2.587,"[-3.394, -1.78]",0.807,-5.348,0.000,10.240,lm,53,180841326.697,0.137,-3.000,0.413,0,0,fn
k0,-0.224,"[-0.655, 0.208]",0.431,-0.865,0.390,10.240,lm,53,180841326.697,0.137,0.000,-0.224,0,0,fp
k1,0.025,"[-0.349, 0.399]",0.374,0.113,0.910,10.240,lm,53,180841326.697,0.137,0.000,0.025,0,0,fp
k2,-0.311,"[-0.731, 0.109]",0.420,-1.235,0.221,10.240,lm,53,180841326.697,0.137,0.000,-0.311,0,0,fp
k3,-0.214,"[-0.692, 0.265]",0.479,-0.744,0.459,10.240,lm,53,180841326.697,0.137,0.000,-0.214,0,0,fp
k4,0.033,"[-0.392, 0.458]",0.425,0.130,0.897,10.240,lm,53,180841326.697,0.137,0.000,0.033,0,0,fp
k5,0.185,"[-0.198, 0.569]",0.384,0.807,0.423,10.240,lm,53,180841326.697,0.137,0.000,0.185,0,0,fp
vot,0.170,,,,,10.240,lm,53,180841326.697,0.137,0.167,0.003,0,0,fn
tt,-0.877,"[-1.17, -0.584]",0.293,-4.990,0.000,20.378,ngd+lm,53,180841326.594,0.137,-1.000,0.123,0,0,fn
c,-5.161,"[-6.863, -3.458]",1.702,-5.056,0.000,20.378,ngd+lm,53,180841326.594,0.137,-6.000,0.839,0,0,fn
s,-2.587,"[-3.394, -1.78]",0.807,-5.348,0.000,20.378,ngd+lm,53,180841326.594,0.137,-3.000,0.413,0,0,fn
k0,-0.224,"[-0.655, 0.208]",0.431,-0.865,0.390,20.378,ngd+lm,53,180841326.594,0.137,0.000,-0.224,0,0,fp
k1,0.025,"[-0.349, 0.399]",0.374,0.113,0.910,20.378,ngd+lm,53,180841326.594,0.137,0.000,0.025,0,0,fp
k2,-0.311,"[-0.731, 0.109]",0.420,-1.235,0.221,20.378,ngd+lm,53,180841326.594,0.137,0.000,-0.311,0,0,fp
k3,-0.214,"[-0.692, 0.265]",0.479,-0.744,0.459,20.378,ngd+lm,53,180841326.594,0.137,0.000,-0.214,0,0,fp
k4,0.033,"[-0.392, 0.458]",0.425,0.130,0.897,20.378,ngd+lm,53,180841326.594,0.137,0.000,0.033,0,0,fp
k5,0.185,"[-0.198, 0.569]",0.384,0.807,0.423,20.378,ngd+lm,53,180841326.594,0.137,0.000,0.185,0,0,fp
vot,0.170,,,,,20.378,ngd+lm,53,180841326.594,0.137,0.167,0.003,0,0,fn
