stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,82.342,2.023,0.000,76,0,9,3378607370.124,280129792.990
refined,161.961,2.023,0.000,76,0,9,3378607370.124,148471668.365
