stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.320,-4.128,-1.075,0.575,0.828,-0.376,-0.901,0.426,-1.538,1934826314.554,-0.077
norefined,2,-0.144,-4.138,-1.138,0.500,0.762,-0.410,-0.955,0.314,-1.603,906261220.384,0.035
norefined,3,-0.582,-4.131,-1.259,0.400,0.705,-0.414,-0.938,0.142,-1.579,569202136.164,0.141
norefined,4,-0.654,-4.153,-1.576,0.202,0.660,-0.421,-0.790,-0.102,-1.432,397885164.747,0.158
norefined,5,-0.622,-4.173,-1.888,0.047,0.592,-0.391,-0.617,-0.308,-1.211,299912668.898,0.149
norefined,6,-0.997,-4.191,-1.975,-0.026,0.498,-0.314,-0.494,-0.405,-0.973,328684673.426,0.238
norefined,7,-0.525,-4.260,-2.102,-0.071,0.493,-0.308,-0.447,-0.414,-0.926,292867508.132,0.123
norefined,8,-1.012,-4.260,-2.030,-0.081,0.447,-0.270,-0.440,-0.426,-0.860,307842738.832,0.237
norefined,9,-0.537,-4.328,-2.150,-0.123,0.443,-0.264,-0.397,-0.426,-0.818,280129792.992,0.124
norefined,10,-1.025,-4.324,-2.075,-0.129,0.403,-0.230,-0.397,-0.430,-0.763,292758019.579,0.237
refined,11,-0.537,-4.328,-2.150,-0.123,0.443,-0.264,-0.397,-0.426,-0.818,280129792.992,0.124
refined,12,-1.053,-5.751,-2.931,-0.544,0.114,0.086,-0.411,-0.119,0.062,152066479.843,0.183
refined,13,-1.258,-6.585,-3.334,-0.700,-0.020,0.079,-0.337,-0.038,0.126,148802770.594,0.191
refined,14,-1.296,-6.761,-3.427,-0.680,-0.090,0.075,-0.280,-0.021,0.077,148546500.557,0.192
refined,15,-1.320,-6.878,-3.485,-0.681,-0.140,0.060,-0.258,-0.018,0.057,148492101.850,0.192
refined,16,-1.332,-6.940,-3.515,-0.677,-0.166,0.054,-0.249,-0.016,0.047,148477464.130,0.192
refined,17,-1.338,-6.977,-3.533,-0.676,-0.180,0.050,-0.245,-0.015,0.042,148473313.818,0.192
refined,18,-1.342,-6.996,-3.543,-0.675,-0.188,0.048,-0.243,-0.014,0.039,148472116.685,0.192
refined,19,-1.344,-7.007,-3.548,-0.675,-0.192,0.047,-0.242,-0.014,0.038,148471769.397,0.192
refined,20,-1.345,-7.013,-3.551,-0.675,-0.194,0.046,-0.241,-0.014,0.037,148471668.367,0.192
