stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,25.946,2.023,0.000,76,0,9,2170142905.250,483837009.583
refined,52.918,2.023,0.000,76,0,9,2170142905.250,267643749.066
