stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.779,"[-1.561, 0.002]",0.781,-1.990,0.051
norefined,c,-4.192,"[-8.589, 0.205]",4.397,-1.903,0.061
norefined,s,-1.679,"[-3.808, 0.449]",2.128,-1.575,0.120
norefined,k0,0.542,"[-0.996, 2.08]",1.538,0.703,0.484
norefined,k1,0.874,"[-1.127, 2.874]",2.000,0.872,0.386
norefined,k2,-0.519,"[-1.818, 0.78]",1.299,-0.797,0.428
norefined,k3,-0.514,"[-2.09, 1.061]",1.575,-0.652,0.517
norefined,k4,-0.113,"[-1.098, 0.873]",0.985,-0.228,0.820
norefined,k5,-1.233,"[-2.998, 0.531]",1.764,-1.395,0.167
refined,tt,-0.199,"[-0.275, -0.122]",0.077,-5.165,0.000
refined,c,-1.241,"[-1.735, -0.748]",0.494,-5.019,0.000
refined,s,-0.718,"[-1.038, -0.398]",0.320,-4.478,0.000
refined,k0,0.342,"[-0.018, 0.701]",0.360,1.896,0.062
refined,k1,0.531,"[0.123, 0.94]",0.408,2.598,0.012
refined,k2,0.022,"[-0.34, 0.384]",0.362,0.121,0.904
refined,k3,0.094,"[-0.259, 0.448]",0.353,0.533,0.596
refined,k4,-0.111,"[-0.381, 0.158]",0.270,-0.825,0.412
refined,k5,-0.101,"[-0.488, 0.285]",0.386,-0.523,0.603
