stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.537,"[-0.847, -0.227]",0.310,-3.455,0.001
norefined,c,-4.328,"[-6.506, -2.15]",2.178,-3.967,0.000
norefined,s,-2.150,"[-3.346, -0.953]",1.196,-3.587,0.001
norefined,k0,-0.123,"[-0.787, 0.54]",0.663,-0.371,0.712
norefined,k1,0.443,"[-0.381, 1.267]",0.824,1.074,0.287
norefined,k2,-0.264,"[-0.828, 0.301]",0.565,-0.931,0.355
norefined,k3,-0.397,"[-1.235, 0.442]",0.838,-0.945,0.348
norefined,k4,-0.426,"[-0.914, 0.062]",0.488,-1.743,0.086
norefined,k5,-0.818,"[-1.577, -0.058]",0.759,-2.149,0.035
refined,tt,-1.345,"[-1.963, -0.728]",0.617,-4.350,0.000
refined,c,-7.013,"[-10.063, -3.962]",3.051,-4.588,0.000
refined,s,-3.551,"[-5.156, -1.946]",1.605,-4.416,0.000
refined,k0,-0.675,"[-1.467, 0.117]",0.792,-1.700,0.094
refined,k1,-0.194,"[-1.33, 0.941]",1.135,-0.341,0.734
refined,k2,0.046,"[-0.558, 0.65]",0.604,0.153,0.879
refined,k3,-0.241,"[-1.001, 0.519]",0.760,-0.633,0.529
refined,k4,-0.014,"[-0.467, 0.439]",0.453,-0.062,0.951
refined,k5,0.037,"[-0.742, 0.816]",0.779,0.094,0.925
