attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.405,"[-2.573, -0.237]",1.168,-2.180,0.054,61,0.250,12291799.248,0.071,-1.000,-0.405,0,0,fn
c,-6.153,"[-12.136, -0.171]",5.982,-1.864,0.092,61,0.250,12291799.248,0.071,-6.000,-0.153,0,0,fn
s,-3.418,"[-6.601, -0.235]",3.183,-1.946,0.080,61,0.250,12291799.248,0.071,-3.000,-0.418,0,0,fn
k0,-1.104,"[-2.893, 0.686]",1.790,-1.118,0.290,61,0.250,12291799.248,0.071,0.000,-1.104,0,0,fp
k1,-0.894,"[-2.528, 0.741]",1.634,-0.991,0.345,61,0.250,12291799.248,0.071,0.000,-0.894,0,0,fp
k2,-0.141,"[-1.001, 0.719]",0.860,-0.298,0.772,61,0.250,12291799.248,0.071,0.000,-0.141,0,0,fp
k3,0.401,"[-2.443, 3.244]",2.844,0.255,0.804,61,0.250,12291799.248,0.071,0.000,0.401,0,0,fp
k4,0.112,"[-1.097, 1.321]",1.209,0.168,0.870,61,0.250,12291799.248,0.071,0.000,0.112,0,0,fp
k5,-1.747,"[-3.899, 0.404]",2.151,-1.472,0.172,61,0.250,12291799.248,0.071,0.000,-1.747,0,0,fp
vot,0.228,,,,,61,0.250,12291799.248,0.071,0.167,0.062,0,0,fn
tt,-1.478,"[-1.98, -0.976]",0.502,-5.001,0.000,61,0.500,21702503.780,0.072,-1.000,-0.478,0,0,fn
c,-8.549,"[-11.215, -5.884]",2.665,-5.451,0.000,61,0.500,21702503.780,0.072,-6.000,-2.549,0,0,fn
s,-4.192,"[-5.615, -2.768]",1.423,-5.005,0.000,61,0.500,21702503.780,0.072,-3.000,-1.192,0,0,fn
k0,0.365,"[-0.338, 1.067]",0.703,0.882,0.385,61,0.500,21702503.780,0.072,0.000,0.365,0,0,fp
k1,-0.730,"[-1.296, -0.164]",0.566,-2.192,0.037,61,0.500,21702503.780,0.072,0.000,-0.730,0,1,fp
k2,0.168,"[-0.277, 0.613]",0.445,0.642,0.526,61,0.500,21702503.780,0.072,0.000,0.168,0,0,fp
k3,-0.036,"[-1.077, 1.004]",1.041,-0.059,0.953,61,0.500,21702503.780,0.072,0.000,-0.036,0,0,fp
k4,0.376,"[-0.147, 0.899]",0.523,1.221,0.232,61,0.500,21702503.780,0.072,0.000,0.376,0,0,fp
k5,-0.348,"[-0.853, 0.158]",0.506,-1.168,0.252,61,0.500,21702503.780,0.072,0.000,-0.348,0,0,fp
vot,0.173,,,,,61,0.500,21702503.780,0.072,0.167,0.006,0,0,fn
tt,-1.540,"[-1.984, -1.095]",0.445,-5.806,0.000,61,0.750,41571410.375,0.078,-1.000,-0.540,0,0,fn
c,-8.723,"[-11.108, -6.337]",2.386,-6.133,0.000,61,0.750,41571410.375,0.078,-6.000,-2.723,0,0,fn
s,-4.349,"[-5.631, -3.067]",1.282,-5.691,0.000,61,0.750,41571410.375,0.078,-3.000,-1.349,0,0,fn
k0,0.272,"[-0.358, 0.902]",0.630,0.724,0.472,61,0.750,41571410.375,0.078,0.000,0.272,0,0,fp
k1,-0.995,"[-1.495, -0.495]",0.500,-3.338,0.002,61,0.750,41571410.375,0.078,0.000,-0.995,0,1,fp
k2,0.351,"[-0.065, 0.767]",0.416,1.415,0.163,61,0.750,41571410.375,0.078,0.000,0.351,0,0,fp
k3,-0.012,"[-0.909, 0.885]",0.897,-0.022,0.982,61,0.750,41571410.375,0.078,0.000,-0.012,0,0,fp
k4,0.566,"[0.045, 1.087]",0.521,1.823,0.075,61,0.750,41571410.375,0.078,0.000,0.566,0,1,fp
k5,-0.356,"[-0.806, 0.094]",0.450,-1.326,0.191,61,0.750,41571410.375,0.078,0.000,-0.356,0,0,fp
vot,0.177,,,,,61,0.750,41571410.375,0.078,0.167,0.010,0,0,fn
