stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,25.045,2.347,0.000,19,0,9,598461247.565,25423027.459
refined,52.986,2.347,0.000,19,0,9,598461247.565,12291799.248
