stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,63.664,1.857,0.000,38,0,9,1205657138.127,58081870.571
refined,175.785,1.857,0.000,38,0,9,1205657138.127,21702503.780
