stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.554,-6.323,-3.333,-1.053,1.710,0.052,-0.861,-1.126,0.585,198617116.738,1584,0,0,0.088
norefined,2,-0.885,-6.343,-3.337,-1.189,1.374,-0.007,-0.889,-1.143,0.525,155470146.360,1584,0,0,0.140
norefined,3,-0.842,-6.422,-3.379,-1.172,1.170,0.213,-0.719,-0.800,0.584,120346682.299,1584,0,0,0.131
norefined,4,-1.248,-6.381,-3.421,-1.159,1.017,0.343,-0.580,-0.650,0.587,108491752.717,1584,0,0,0.196
norefined,5,-0.824,-6.469,-3.442,-1.165,0.911,0.440,-0.526,-0.458,0.632,100008670.485,1584,0,0,0.127
norefined,6,-1.298,-6.398,-3.478,-1.165,0.818,0.475,-0.436,-0.445,0.609,92257032.375,1584,0,0,0.203
norefined,7,-0.852,-6.479,-3.507,-1.155,0.734,0.556,-0.384,-0.285,0.647,86389017.868,1584,0,0,0.132
norefined,8,-1.332,-6.407,-3.541,-1.149,0.665,0.568,-0.300,-0.297,0.618,83342331.711,1584,0,0,0.208
norefined,9,-0.871,-6.482,-3.579,-1.125,0.601,0.635,-0.245,-0.166,0.646,77877071.660,1584,0,0,0.134
norefined,10,-1.355,-6.416,-3.603,-1.122,0.538,0.620,-0.179,-0.202,0.610,78277620.049,1584,0,0,0.211
refined,11,-0.871,-6.482,-3.579,-1.125,0.601,0.635,-0.245,-0.166,0.646,77877071.660,1584,0,0,0.134
refined,12,-0.991,-5.635,-3.331,-0.242,-0.035,0.529,0.116,0.087,0.024,46807414.653,1584,0,0,0.176
refined,13,-1.189,-6.412,-4.011,-0.217,-0.104,0.583,0.310,0.253,-0.052,44669906.842,1584,0,0,0.185
refined,14,-1.183,-6.378,-4.022,-0.197,-0.105,0.526,0.336,0.269,-0.082,44601828.706,1584,0,0,0.185
refined,15,-1.193,-6.421,-4.050,-0.188,-0.111,0.532,0.338,0.279,-0.090,44600038.275,1584,0,0,0.186
refined,16,-1.189,-6.406,-4.042,-0.189,-0.109,0.527,0.337,0.277,-0.090,44599876.503,1584,0,0,0.186
refined,17,-1.191,-6.412,-4.045,-0.188,-0.110,0.529,0.337,0.279,-0.090,44599852.500,1584,0,0,0.186
refined,18,-1.190,-6.410,-4.044,-0.189,-0.109,0.528,0.337,0.278,-0.090,44599848.761,1584,0,0,0.186
refined,19,-1.191,-6.411,-4.045,-0.189,-0.109,0.528,0.337,0.278,-0.090,44599848.160,1584,0,0,0.186
refined,20,-1.190,-6.410,-4.044,-0.189,-0.109,0.528,0.337,0.278,-0.090,44599848.063,1584,0,0,0.186
