stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.554,-6.323,-3.333,-1.053,1.710,0.052,-0.861,-1.126,0.585,86931276.881,1584,0,0,0.088
norefined,2,-1.001,-6.343,-3.259,-1.122,1.561,-0.054,-0.873,-1.182,0.525,32171631.323,1584,0,0,0.158
norefined,3,-1.488,-6.311,-3.217,-1.097,1.557,-0.030,-0.795,-1.132,0.538,19438405.175,1584,0,0,0.236
norefined,4,-1.093,-6.464,-3.042,-0.996,1.578,-0.008,-0.869,-1.008,0.625,22936198.674,1584,0,0,0.169
norefined,5,-1.579,-6.416,-3.012,-0.961,1.579,0.014,-0.784,-0.970,0.638,18508625.801,1584,0,0,0.246
norefined,6,-1.118,-6.525,-2.936,-0.882,1.616,0.036,-0.856,-0.901,0.680,20205705.666,1584,0,0,0.171
norefined,7,-1.608,-6.475,-2.906,-0.857,1.596,0.039,-0.782,-0.883,0.688,17933156.048,1584,0,0,0.248
norefined,8,-1.136,-6.577,-2.854,-0.793,1.630,0.062,-0.850,-0.829,0.718,18747520.717,1584,0,0,0.173
norefined,9,-1.626,-6.526,-2.825,-0.777,1.594,0.051,-0.786,-0.829,0.724,17555700.532,1584,0,0,0.249
norefined,10,-1.148,-6.623,-2.790,-0.723,1.625,0.076,-0.849,-0.783,0.748,17867091.048,1584,0,0,0.173
refined,11,-1.626,-6.526,-2.825,-0.777,1.594,0.051,-0.786,-0.829,0.724,17555700.532,1584,0,0,0.249
refined,12,-0.178,-2.969,0.592,-0.133,0.652,0.742,0.008,-1.649,0.272,309569242.501,1584,0,0,0.060
refined,13,-0.738,-2.981,-0.255,-0.001,0.643,0.697,0.100,-1.050,0.477,30768948.527,1584,0,0,0.248
refined,14,-0.722,-3.404,-0.620,-0.303,1.209,0.043,0.039,-1.000,1.112,8603663.178,1584,0,0,0.212
refined,15,-0.837,-4.048,-0.734,-0.289,1.514,-0.026,-0.036,-1.181,1.345,8008201.373,1584,0,0,0.207
refined,16,-0.906,-4.451,-0.765,-0.305,1.680,-0.038,-0.079,-1.314,1.450,7901496.295,1584,0,0,0.204
refined,17,-0.960,-4.756,-0.789,-0.310,1.792,-0.044,-0.105,-1.408,1.516,7852859.091,1584,0,0,0.202
refined,18,-0.994,-4.958,-0.804,-0.312,1.859,-0.038,-0.118,-1.474,1.549,7829689.537,1584,0,0,0.201
refined,19,-1.018,-5.095,-0.816,-0.312,1.899,-0.030,-0.127,-1.518,1.566,7817976.296,1584,0,0,0.200
refined,20,-1.033,-5.192,-0.825,-0.312,1.924,-0.023,-0.133,-1.547,1.573,7811465.957,1584,0,0,0.199
