stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.871,"[-1.381, -0.361]",0.510,-2.904,0.007
norefined,c,-6.482,"[-10.28, -2.684]",3.798,-2.900,0.007
norefined,s,-3.579,"[-5.607, -1.551]",2.028,-2.999,0.006
norefined,k0,-1.125,"[-2.272, 0.023]",1.147,-1.666,0.107
norefined,k1,0.601,"[-0.007, 1.209]",0.608,1.680,0.104
norefined,k2,0.635,"[-0.686, 1.956]",1.321,0.817,0.421
norefined,k3,-0.245,"[-1.247, 0.756]",1.001,-0.417,0.680
norefined,k4,-0.166,"[-1.063, 0.732]",0.898,-0.314,0.756
norefined,k5,0.646,"[-0.322, 1.614]",0.968,1.134,0.266
refined,tt,-1.190,"[-1.722, -0.659]",0.531,-3.808,0.001
refined,c,-6.410,"[-9.059, -3.761]",2.649,-4.112,0.000
refined,s,-4.044,"[-5.702, -2.387]",1.658,-4.145,0.000
refined,k0,-0.189,"[-1.041, 0.664]",0.853,-0.376,0.710
refined,k1,-0.109,"[-0.595, 0.376]",0.486,-0.383,0.705
refined,k2,0.528,"[-0.448, 1.505]",0.977,0.919,0.366
refined,k3,0.337,"[-0.496, 1.17]",0.833,0.688,0.497
refined,k4,0.278,"[-0.453, 1.01]",0.731,0.647,0.523
refined,k5,-0.090,"[-0.914, 0.734]",0.824,-0.186,0.854
