stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,77.439,1.857,0.000,0,9,1949471605.500,77877071.660,38
refined,137.622,1.857,0.000,0,9,1949471605.500,44599848.063,38
