attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.336,"[-1.993, -0.678]",0.657,-4.056,0.000,49,0.150,96910502.201,0.103,-1.000,-0.336,0,0,fn
c,-7.783,"[-11.429, -4.136]",3.647,-4.260,0.000,49,0.150,96910502.201,0.103,-6.000,-1.783,0,0,fn
s,-4.055,"[-6.102, -2.007]",2.048,-3.952,0.000,49,0.150,96910502.201,0.103,-3.000,-1.055,0,0,fn
k0,-0.103,"[-0.903, 0.696]",0.799,-0.258,0.797,49,0.150,96910502.201,0.103,0.000,-0.103,0,0,fp
k1,0.228,"[-0.358, 0.814]",0.586,0.777,0.440,49,0.150,96910502.201,0.103,0.000,0.228,0,0,fp
k2,0.034,"[-0.595, 0.662]",0.629,0.107,0.915,49,0.150,96910502.201,0.103,0.000,0.034,0,0,fp
k3,0.511,"[-0.258, 1.281]",0.770,1.326,0.189,49,0.150,96910502.201,0.103,0.000,0.511,0,0,fp
k4,-0.434,"[-1.092, 0.224]",0.658,-1.316,0.193,49,0.150,96910502.201,0.103,0.000,-0.434,0,0,fp
k5,-0.079,"[-0.925, 0.767]",0.846,-0.187,0.852,49,0.150,96910502.201,0.103,0.000,-0.079,0,0,fp
vot,0.172,,,,,49,0.150,96910502.201,0.103,0.167,0.005,0,0,fn
tt,-1.008,"[-1.424, -0.593]",0.415,-4.846,0.000,49,0.200,95440568.626,0.099,-1.000,-0.008,0,0,fn
c,-6.577,"[-9.183, -3.97]",2.607,-5.036,0.000,49,0.200,95440568.626,0.099,-6.000,-0.577,0,0,fn
s,-2.941,"[-4.238, -1.644]",1.297,-4.526,0.000,49,0.200,95440568.626,0.099,-3.000,0.059,0,0,fn
k0,-0.266,"[-1.038, 0.507]",0.773,-0.686,0.495,49,0.200,95440568.626,0.099,0.000,-0.266,0,0,fp
k1,-0.242,"[-0.759, 0.275]",0.517,-0.933,0.354,49,0.200,95440568.626,0.099,0.000,-0.242,0,0,fp
k2,-0.137,"[-0.658, 0.384]",0.521,-0.526,0.601,49,0.200,95440568.626,0.099,0.000,-0.137,0,0,fp
k3,-0.309,"[-1.007, 0.388]",0.698,-0.884,0.380,49,0.200,95440568.626,0.099,0.000,-0.309,0,0,fp
k4,0.244,"[-0.316, 0.804]",0.560,0.870,0.387,49,0.200,95440568.626,0.099,0.000,0.244,0,0,fp
k5,-0.286,"[-1.021, 0.45]",0.735,-0.775,0.441,49,0.200,95440568.626,0.099,0.000,-0.286,0,0,fp
vot,0.153,,,,,49,0.200,95440568.626,0.099,0.167,-0.013,0,0,fn
tt,-0.861,"[-1.172, -0.55]",0.311,-5.532,0.000,49,0.250,92140090.097,0.095,-1.000,0.139,0,0,fn
c,-4.895,"[-6.47, -3.321]",1.574,-6.208,0.000,49,0.250,92140090.097,0.095,-6.000,1.105,0,0,fn
s,-2.305,"[-3.193, -1.416]",0.888,-5.179,0.000,49,0.250,92140090.097,0.095,-3.000,0.695,0,0,fn
k0,-0.230,"[-0.763, 0.303]",0.533,-0.860,0.393,49,0.250,92140090.097,0.095,0.000,-0.230,0,0,fp
k1,0.123,"[-0.301, 0.548]",0.424,0.580,0.564,49,0.250,92140090.097,0.095,0.000,0.123,0,0,fp
k2,0.247,"[-0.177, 0.67]",0.424,1.163,0.249,49,0.250,92140090.097,0.095,0.000,0.247,0,0,fp
k3,0.136,"[-0.332, 0.604]",0.468,0.581,0.563,49,0.250,92140090.097,0.095,0.000,0.136,0,0,fp
k4,-0.261,"[-0.724, 0.201]",0.462,-1.129,0.263,49,0.250,92140090.097,0.095,0.000,-0.261,0,0,fp
k5,-0.037,"[-0.571, 0.497]",0.534,-0.139,0.890,49,0.250,92140090.097,0.095,0.000,-0.037,0,0,fp
vot,0.176,,,,,49,0.250,92140090.097,0.095,0.167,0.009,0,0,fn
