stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.121,"[-1.828, -0.413]",0.707,-3.162,0.002
norefined,c,-5.675,"[-9.3, -2.049]",3.625,-3.124,0.003
norefined,s,-3.133,"[-5.227, -1.038]",2.094,-2.986,0.004
norefined,k0,0.452,"[-0.648, 1.552]",1.100,0.820,0.415
norefined,k1,-0.434,"[-1.459, 0.591]",1.025,-0.846,0.401
norefined,k2,0.201,"[-0.821, 1.222]",1.022,0.392,0.696
norefined,k3,1.220,"[-0.098, 2.539]",1.318,1.848,0.069
norefined,k4,0.525,"[-0.583, 1.633]",1.108,0.945,0.348
norefined,k5,-1.411,"[-2.857, 0.034]",1.446,-1.948,0.056
refined,tt,-1.336,"[-1.993, -0.678]",0.657,-4.056,0.000
refined,c,-7.783,"[-11.429, -4.136]",3.647,-4.260,0.000
refined,s,-4.055,"[-6.102, -2.007]",2.048,-3.952,0.000
refined,k0,-0.103,"[-0.903, 0.696]",0.799,-0.258,0.797
refined,k1,0.228,"[-0.358, 0.814]",0.586,0.777,0.440
refined,k2,0.034,"[-0.595, 0.662]",0.629,0.107,0.915
refined,k3,0.511,"[-0.258, 1.281]",0.770,1.326,0.189
refined,k4,-0.434,"[-1.092, 0.224]",0.658,-1.316,0.193
refined,k5,-0.079,"[-0.925, 0.767]",0.846,-0.187,0.852
