stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.683,-5.558,-1.391,0.689,0.516,0.776,-0.978,-0.741,1.525,2475576681.481,0.483
norefined,2,-2.386,-5.654,-1.692,0.599,0.447,0.664,-1.036,-0.854,1.381,1929213817.696,0.422
norefined,3,-1.988,-5.746,-1.936,0.556,0.424,0.565,-1.069,-0.928,1.313,1377643693.078,0.346
norefined,4,-1.533,-5.828,-2.108,0.546,0.432,0.499,-1.073,-0.979,1.312,741594254.312,0.263
norefined,5,-1.059,-5.898,-2.228,0.504,0.460,0.474,-1.048,-1.004,1.351,260165103.155,0.180
norefined,6,-0.616,-5.922,-2.432,0.454,0.463,0.390,-1.024,-0.997,1.313,440393050.242,0.104
norefined,7,-1.106,-5.899,-2.381,0.444,0.414,0.358,-1.060,-0.971,1.278,238784123.443,0.187
norefined,8,-0.647,-5.925,-2.561,0.403,0.426,0.301,-1.026,-0.966,1.265,398872870.900,0.109
norefined,9,-1.137,-5.902,-2.502,0.395,0.380,0.274,-1.059,-0.936,1.235,224688981.513,0.193
norefined,10,-0.672,-5.930,-2.669,0.359,0.399,0.230,-1.020,-0.931,1.233,373050833.371,0.113
refined,11,-1.137,-5.902,-2.502,0.395,0.380,0.274,-1.059,-0.936,1.235,224688981.513,0.193
refined,12,-1.141,-6.256,-3.287,-0.339,0.494,0.054,-0.003,0.141,0.333,107325403.784,0.182
refined,13,-1.232,-6.720,-3.429,-0.264,0.333,-0.121,0.208,-0.047,0.275,103135978.111,0.183
refined,14,-1.216,-6.642,-3.370,-0.286,0.364,-0.149,0.234,-0.041,0.251,103080204.904,0.183
refined,15,-1.227,-6.704,-3.401,-0.287,0.356,-0.153,0.244,-0.041,0.249,103077295.482,0.183
refined,16,-1.222,-6.676,-3.386,-0.287,0.361,-0.154,0.240,-0.041,0.250,103076836.121,0.183
refined,17,-1.225,-6.691,-3.394,-0.287,0.358,-0.154,0.242,-0.041,0.249,103076713.416,0.183
refined,18,-1.223,-6.683,-3.390,-0.287,0.359,-0.154,0.241,-0.041,0.249,103076680.548,0.183
refined,19,-1.224,-6.687,-3.392,-0.287,0.359,-0.154,0.242,-0.041,0.249,103076671.389,0.183
refined,20,-1.224,-6.685,-3.391,-0.287,0.359,-0.154,0.241,-0.041,0.249,103076668.878,0.183
