stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.683,-5.558,-1.391,0.689,0.516,0.776,-0.978,-0.741,1.525,2444925143.554,0.483
norefined,2,-2.397,-5.649,-1.688,0.600,0.436,0.665,-1.050,-0.862,1.365,1877682242.510,0.424
norefined,3,-2.013,-5.738,-1.935,0.549,0.396,0.565,-1.105,-0.950,1.270,1326950708.839,0.351
norefined,4,-1.562,-5.822,-2.106,0.532,0.390,0.502,-1.131,-1.014,1.243,729217019.805,0.268
norefined,5,-1.085,-5.898,-2.215,0.490,0.416,0.480,-1.121,-1.047,1.266,260111018.859,0.184
norefined,6,-0.635,-5.926,-2.397,0.441,0.406,0.410,-1.135,-1.065,1.188,376081917.295,0.107
norefined,7,-1.122,-5.902,-2.337,0.433,0.352,0.378,-1.183,-1.040,1.139,238013239.190,0.190
norefined,8,-0.656,-5.932,-2.498,0.391,0.355,0.328,-1.176,-1.056,1.098,340036933.273,0.111
norefined,9,-1.142,-5.909,-2.428,0.386,0.304,0.303,-1.221,-1.027,1.053,224671294.549,0.193
norefined,10,-0.670,-5.941,-2.578,0.350,0.313,0.263,-1.205,-1.039,1.031,319529029.801,0.113
refined,11,-1.142,-5.909,-2.428,0.386,0.304,0.303,-1.221,-1.027,1.053,224671294.549,0.193
refined,12,-0.767,-4.952,-2.542,0.002,-0.048,-0.093,-0.513,0.118,0.005,112763717.686,0.155
refined,13,-0.894,-5.445,-2.643,0.062,-0.199,-0.174,-0.392,-0.099,0.012,97518113.624,0.164
refined,14,-0.979,-5.946,-2.885,0.083,-0.282,-0.159,-0.390,-0.135,0.018,96988604.108,0.165
refined,15,-1.013,-6.155,-2.985,0.098,-0.328,-0.156,-0.383,-0.149,0.013,96914358.142,0.165
refined,16,-1.026,-6.234,-3.022,0.103,-0.345,-0.155,-0.380,-0.154,0.011,96904551.892,0.165
refined,17,-1.030,-6.262,-3.036,0.105,-0.352,-0.155,-0.378,-0.156,0.009,96903302.476,0.165
refined,18,-1.032,-6.272,-3.041,0.105,-0.354,-0.155,-0.378,-0.156,0.009,96903145.356,0.165
refined,19,-1.033,-6.275,-3.042,0.106,-0.355,-0.155,-0.378,-0.157,0.009,96903125.691,0.165
refined,20,-1.033,-6.276,-3.043,0.106,-0.355,-0.155,-0.377,-0.157,0.009,96903123.234,0.165
