stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,88.216,2.023,0.000,76,0,9,2887246235.029,224688981.513
refined,201.079,2.023,0.000,76,0,9,2887246235.029,103076668.878
