stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.142,"[-1.725, -0.559]",0.583,-3.911,0.000
norefined,c,-5.909,"[-8.932, -2.887]",3.023,-3.902,0.000
norefined,s,-2.428,"[-3.801, -1.056]",1.372,-3.533,0.001
norefined,k0,0.386,"[-0.531, 1.304]",0.918,0.841,0.404
norefined,k1,0.304,"[-0.882, 1.49]",1.186,0.511,0.611
norefined,k2,0.303,"[-0.328, 0.934]",0.631,0.959,0.341
norefined,k3,-1.221,"[-2.388, -0.055]",1.167,-2.090,0.040
norefined,k4,-1.027,"[-1.878, -0.176]",0.851,-2.409,0.019
norefined,k5,1.053,"[0.176, 1.93]",0.877,2.396,0.019
refined,tt,-1.033,"[-1.436, -0.63]",0.403,-5.114,0.000
refined,c,-6.276,"[-8.713, -3.84]",2.436,-5.142,0.000
refined,s,-3.043,"[-4.236, -1.85]",1.193,-5.090,0.000
refined,k0,0.106,"[-0.519, 0.73]",0.624,0.338,0.737
refined,k1,-0.355,"[-1.178, 0.469]",0.824,-0.860,0.393
refined,k2,-0.155,"[-0.657, 0.347]",0.502,-0.617,0.539
refined,k3,-0.377,"[-1.116, 0.361]",0.738,-1.020,0.311
refined,k4,-0.157,"[-0.561, 0.248]",0.404,-0.773,0.442
refined,k5,0.009,"[-0.497, 0.515]",0.506,0.035,0.972
