stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,17.433,2.347,0.000,0,9,882810043.060,52896404.513,19
refined,92.324,2.347,0.000,0,9,882810043.060,10498224.087,19
