stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,19.891,2.347,0.000,19,0,9,920170346.816,48682143.808
refined,80.167,2.347,0.000,19,0,9,920170346.816,12579142.018
