stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.722,"[-1.136, -0.308]",0.414,-3.484,0.001
norefined,c,-5.722,"[-8.798, -2.647]",3.075,-3.714,0.000
norefined,s,-3.045,"[-4.761, -1.329]",1.716,-3.542,0.001
norefined,k0,0.408,"[-0.495, 1.31]",0.903,0.902,0.370
norefined,k1,-0.472,"[-1.173, 0.229]",0.701,-1.344,0.183
norefined,k2,0.251,"[-0.514, 1.016]",0.765,0.656,0.514
norefined,k3,1.231,"[0.233, 2.229]",0.998,2.461,0.016
norefined,k4,0.425,"[-0.468, 1.318]",0.893,0.950,0.345
norefined,k5,-1.259,"[-2.377, -0.14]",1.118,-2.246,0.028
refined,tt,-0.861,"[-1.172, -0.55]",0.311,-5.532,0.000
refined,c,-4.895,"[-6.47, -3.321]",1.574,-6.208,0.000
refined,s,-2.305,"[-3.193, -1.416]",0.888,-5.179,0.000
refined,k0,-0.230,"[-0.763, 0.303]",0.533,-0.860,0.393
refined,k1,0.123,"[-0.301, 0.548]",0.424,0.580,0.564
refined,k2,0.247,"[-0.177, 0.67]",0.424,1.163,0.249
refined,k3,0.136,"[-0.332, 0.604]",0.468,0.581,0.563
refined,k4,-0.261,"[-0.724, 0.201]",0.462,-1.129,0.263
refined,k5,-0.037,"[-0.571, 0.497]",0.534,-0.139,0.890
