stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,85.883,2.023,0.000,76,0,9,3280811709.958,261701563.520
refined,244.580,2.023,0.000,76,0,9,3280811709.958,96910502.201
