stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,76.105,2.023,0.000,76,0,9,2872503549.891,255947763.828
refined,224.639,2.023,0.000,76,0,9,2872503549.891,92140090.098
