stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.496,"[-0.944, -0.047]",0.448,-2.207,0.031
norefined,c,-5.001,"[-9.162, -0.839]",4.161,-2.399,0.019
norefined,s,-2.437,"[-4.681, -0.194]",2.244,-2.168,0.034
norefined,k0,-1.171,"[-3.194, 0.852]",2.023,-1.155,0.252
norefined,k1,-1.142,"[-2.636, 0.351]",1.494,-1.527,0.132
norefined,k2,0.474,"[-1.107, 2.055]",1.581,0.599,0.551
norefined,k3,-1.359,"[-3.417, 0.698]",2.058,-1.319,0.192
norefined,k4,0.264,"[-1.019, 1.547]",1.283,0.411,0.683
norefined,k5,1.373,"[-0.671, 3.417]",2.044,1.341,0.185
refined,tt,-0.441,"[-0.628, -0.254]",0.187,-4.714,0.000
refined,c,-3.001,"[-4.125, -1.877]",1.124,-5.329,0.000
refined,s,-1.384,"[-1.99, -0.779]",0.605,-4.565,0.000
refined,k0,0.167,"[-0.316, 0.651]",0.484,0.691,0.492
refined,k1,-0.024,"[-0.401, 0.353]",0.377,-0.129,0.898
refined,k2,0.044,"[-0.519, 0.608]",0.563,0.156,0.876
refined,k3,0.025,"[-0.501, 0.55]",0.526,0.093,0.926
refined,k4,0.344,"[-0.153, 0.84]",0.497,1.382,0.171
refined,k5,0.053,"[-0.414, 0.519]",0.467,0.225,0.823
