stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,55.679,2.023,0.000,76,0,9,4319720984.879,509443424.284
refined,88.988,2.023,0.000,76,0,9,4319720984.879,333475785.891
