stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.435,"[-2.501, -0.368]",1.067,-2.685,0.009
norefined,c,-5.177,"[-9.272, -1.082]",4.095,-2.524,0.014
norefined,s,-2.666,"[-5.064, -0.267]",2.398,-2.219,0.030
norefined,k0,-0.750,"[-2.045, 0.544]",1.295,-1.157,0.251
norefined,k1,-1.124,"[-2.517, 0.268]",1.393,-1.611,0.112
norefined,k2,-0.310,"[-1.604, 0.983]",1.294,-0.479,0.634
norefined,k3,-0.584,"[-1.886, 0.718]",1.302,-0.895,0.374
norefined,k4,0.088,"[-1.194, 1.37]",1.282,0.137,0.892
norefined,k5,-1.144,"[-2.752, 0.464]",1.608,-1.420,0.160
refined,tt,-1.435,"[-2.501, -0.368]",1.067,-2.685,0.009
refined,c,-5.177,"[-9.272, -1.082]",4.095,-2.524,0.014
refined,s,-2.666,"[-5.064, -0.267]",2.398,-2.219,0.030
refined,k0,-0.750,"[-2.045, 0.544]",1.295,-1.157,0.251
refined,k1,-1.124,"[-2.517, 0.268]",1.393,-1.611,0.112
refined,k2,-0.310,"[-1.604, 0.983]",1.294,-0.479,0.634
refined,k3,-0.584,"[-1.886, 0.718]",1.302,-0.895,0.374
refined,k4,0.088,"[-1.194, 1.37]",1.282,0.137,0.892
refined,k5,-1.144,"[-2.752, 0.464]",1.608,-1.420,0.160
