stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.749,-4.569,-3.054,-1.231,-1.302,-0.562,-0.656,0.525,-1.992,3553967490.769,-0.164
norefined,2,0.259,-4.605,-3.069,-1.256,-1.335,-0.596,-0.686,0.462,-2.019,1971648856.462,-0.056
norefined,3,-0.235,-4.647,-3.040,-1.259,-1.347,-0.620,-0.687,0.409,-2.023,1410186717.279,0.051
norefined,4,-0.723,-4.688,-2.968,-1.232,-1.314,-0.613,-0.682,0.360,-1.989,868347990.361,0.154
norefined,5,-1.185,-4.743,-2.906,-1.182,-1.240,-0.577,-0.638,0.309,-1.865,616218820.144,0.250
norefined,6,-1.461,-4.879,-2.841,-0.979,-1.185,-0.491,-0.564,0.281,-1.560,566014939.783,0.300
norefined,7,-0.999,-4.982,-2.930,-0.907,-1.214,-0.448,-0.540,0.317,-1.472,528876378.432,0.201
norefined,8,-1.423,-5.042,-2.823,-0.810,-1.139,-0.404,-0.473,0.265,-1.295,491019922.579,0.282
norefined,9,-0.950,-5.129,-2.914,-0.748,-1.161,-0.367,-0.455,0.300,-1.233,464942737.725,0.185
norefined,10,-1.392,-5.167,-2.804,-0.666,-1.087,-0.329,-0.398,0.244,-1.088,437516770.321,0.269
refined,11,-1.392,-5.167,-2.804,-0.666,-1.087,-0.329,-0.398,0.244,-1.088,437516770.321,0.269
refined,12,-0.025,-2.707,-1.379,0.967,0.788,0.158,0.527,-0.288,0.956,3171613798.781,0.009
refined,13,-0.254,-0.793,-0.460,-0.314,0.022,-0.418,-0.304,0.368,-0.327,690521781.998,0.320
refined,14,-0.396,-2.166,-1.093,-0.026,-0.104,-0.248,0.013,0.368,-0.177,222494950.914,0.183
refined,15,-0.660,-3.936,-1.986,0.125,-0.165,-0.180,0.072,0.296,-0.124,130921750.519,0.168
refined,16,-0.925,-5.544,-2.853,0.329,-0.160,-0.148,0.181,0.190,-0.136,114589579.685,0.167
refined,17,-0.918,-5.586,-2.804,0.282,-0.143,-0.155,0.133,0.149,-0.071,113884506.535,0.164
refined,18,-0.944,-5.728,-2.886,0.302,-0.148,-0.155,0.137,0.154,-0.080,113848694.407,0.165
refined,19,-0.935,-5.683,-2.854,0.289,-0.146,-0.160,0.128,0.154,-0.069,113843315.347,0.164
refined,20,-0.940,-5.713,-2.873,0.295,-0.147,-0.158,0.131,0.155,-0.073,113842002.873,0.165
